,Title,Abstract,Keywords,Conclusion,Authors,References
30,The Influence Of Technopreneur Ship And Innovation  Systems On The Adoption Of Agricultural Drones In,"the agricultural sector is one of the main commodities in indonesia as an agrarian country. one form of indonesia's development is directed towards advanced and efficient agriculture to maximize the output of agricultural commodities. drones or unmanned aerial vehicles (uavs) have emerged as a solution to create smart agriculture in indonesia. todaytech operates in the field of agricultural land spraying services using drones. over time, the growth of the agricultural drone market will have an impact on the development of the agricultural drone industry. based on these issues, this study aims to identify the study of technopreneurship and innovation systems in the spray drone industry to understand the opportunities for developing strategies in commercializing todaytech's new product in response to the innovation measurement of the spray drone market in indonesia. the tools used to identify the business models are the goldsmith model, value chain, swot analysis, and the business model canvas (bmc). the results of this study show that the implemented goldsmith model faces various technical, market, and business challenges. these challenges should be considered by technopreneurs in developing relevant innovation systems.",goldsmith model,"This research aims to identify the study of technopreneur ship and innovation systems in the spray drone industry in terms of commercialization and adoption of inventions. The identification based on the Goldsmith model implemented presents several technical, market, and business challenges. These challenges must be considered by technopreneurs in developing relevant innovation systems.","indonesia (case study: todaytech drone) imam sya’roni master program of industrial engineering department, faculty of engineering universitas sebelas maret surakarta, indonesia imamsyaroni114@student.uns.ac.id wahyudi sutopo professor, department of industrial engineering head of industrial engineering and techno-economics research group universitas sebelas maret (uns), surakarta, indonesia president, ieom indonesia chapter wahyudisutopo@staff.uns.ac.id renny rochani research group industrial engineering and techno-economic, industrial engineering department, faculty of engineering, universitas sebelas maret, jl. ir. sutami, 36 a, surakarta, indonesia rennyrochani@staff.uns.ac.id",
31,Stakeholder Analysis Of The Circular Business Of Electric  Motorcycle Swappable Batteries In Indonesia,"swappable batteries which are no longer used in electric motorcycles are hazardous waste. so, there is a need to make some efforts to extend battery life and process battery waste. the efforts to extend battery life by repairing, refurbishing, remanufacturing, and reusing as well as process batteries by recycling are circular businesses. the development of a circular battery swap business cannot only be carried out by one company but involves various companies and various stakeholders. this study seeks to identify the stakeholders involved in the development of a swappable battery circular business, identify the roles of stakeholders and conduct stakeholder mapping. data collection was carried out through literature studies, observations, and in-depth interviews as well as distributing questionnaires. data is processed using mende low matrix and interactive analysis. the results of the study show that to develop a circular business of electric motorcycle swappable batteries, 30 stakeholders need to be involved. stakeholders are mapped into four groups, namely key players, keep informed, keep satisfied, and low priority. stakeholders who are included in the key player category are stakeholders who are the main priority because these stakeholders are important stakeholders and have a major influence in the development of circular business. there are 25 stakeholders included in the key player. the large number of key players shows that circular business development cannot only be carried out by one company, it needs to involve various stakeholders. each stakeholder has a role in developing a circular business. stakeholder roles include policy creator, coordinator, implementer, facilitator, and accelerator. policies regarding battery waste already exist, but these policies need to be evaluated for their effectiveness. coordination and communication are one of the keys to successful circular business development, therefore coordination and communication are always carried out and it is necessary to involve all existing stakeholders.","stakeholder, swappable battery, business","Stakeholders are parties involved in the development of a business. To develop a circular swappable battery business, stakeholder involvement is required. There are 30 stakeholders involved in the development of the battery swap circular business. To facilitate how to manage and serve stakeholders, these stakeholders are mapped into 4 categories, namely key players, keep satisfied, keep informed, and low priority. Stakeholders who are key players are stakeholders who are the top priority in the development of the swappable battery circular business, this is because stakeholders in this position have a high level of interest and a high level of power. Stakeholders included in the key player are the President, the coordinating ministry for maritime affairs, the coordinating ministry for the economy, the ministry of LHK, the ministry of research and technology/National Agency for Research and Innovation, the ministry of industry, the ministry of Energy and Mineral Resources, the ministry of BUMN, BUMN (PLN, Pertamina, IBC), electric motorcycle manufacturers, swap battery manufacturers, dealers electric motorcycles, electric motorcycle authorized repair shops, electric motorcycle conversion repair shops, non-formal electric motorcycle repair shops, battery swap exchange stations, battery recycling companies, electric motorcycle consumers, consumers of reused products, consumers of recycled material products. Each stakeholder has their own role. Stakeholder roles can be grouped into five, namely policy creator, coordinator, implementer, facilitator, and accelerator. Policies regarding battery waste already exist, but the effectiveness of these policies needs to be evaluated. Policy makers can imitate policies from countries that are already good at handling battery waste.","hafidh munawir ph.d. student department of industrial engineering, faculty of engineering, universitas sebelas maret, surakarta 57126, indonesia hafidh.munawir@student.uns.ac.id department of industrial engineering, faculty of engineering, universitas muhammadiyah surakarta, indonesia hafidh.munawir@ums.ac.id wahyudi sutopo and muhammad hisjam department of industrial engineering, faculty of engineering, universitas sebelas maret, surakarta 57126, indonesia wahyudisutopo@staff.uns.ac.id, hisjam@staff.uns.ac.id anugerah widiyanto directorate of human development, demography, and culture policy deputy for development policy national research and innovation agency (brin) bj habibie bld. 6th fl., mh thamrin no. 7, central jakarta, 10340, indonesia anugerah.widiyanto@brin.go.id",
32,Multi-Objective Optimization Model For Sustainable 3D  Printing Considering Quality Loss,"sustainable 3d printing creates products made layer by layer that reduce pollution, save energy, save natural resources, and are economical and safe for workers, communities, and consumers. these aspects can be applied to the sustainable 3d printing process by creating a mathematical model to find optimal sustainable 3d printing process parameters. this study develops a multi-objective optimization mathematical model to find the optimal solution for sustainable 3d printing process parameters by considering quality loss. this study involved several decision variables representing geometric variables: filament diameter, process variables, printing speed, structural variables, number of layers, and layer thickness. this study has three objective functions: minimizing carbon emissions, minimizing waste, and minimizing quality loss. the gamultiobj algorithm (matlab) and the non-dominated sorting genetic algorithm ii method are used to search for optimal values for the four objective functions simultaneously. this study shows that considering the quality loss function, the optimal values align with reality because it considers the variability of quality and potential loss of quality in currency units.",,,"eko pujiyanto department of industrial engineering universitas sebelas maret surakarta (uns) surakarta, indonesia ekopujiyanto@staff.uns.ac.id cucuk nur rosyidi department of industrial engineering universitas sebelas maret surakarta (uns) surakarta, indonesia cucuknur@staff.uns.ac.id wakhid ahmad jauhari department of industrial engineering universitas sebelas maret surakarta (uns) surakarta, indonesia wachid_aj@yahoo.com",
33,Implementation Of Roboeoc (Automated Incident  Management System) To Human Centric Incident,"by reducing mean time to recovery (mttr) companies can minimize the duration of system outages and restore services promptly, thereby reducing the impact on the business. typically, in a contact centers or it service desk environment, once the ticket has been tagged in critical status, a serious issue is identified and defined as a problem (e.g., bug or incident, not an enhancement request), this could impact a client or trial’s workflow to the point where existing or new revenue is at risk. this research conducted a case study of an actual it service desk company based in manila, philippines on how they handled “critical tickets” due to system-wide outages or unexpected downtime of software products. the identified causes of high mttr that were based on the data of fiscal year 2022 were the primary basis. the identified root cause is the following: (1) not meeting the required service level agreement (sla) for a minimum average handling time of 15 mins. (2) promptness of the scheduled eoc in acknowledging and responding to emergency critical system alerts. (3) availability of dedicated software dev engineers / product specialists from a different region to respond to critical paging alert. based on the identified causes, the study proposed two major solutions to address the uncontrolled mttr in responding to critical tickets. first, the enhancement of the current customer relationship management (crm) user interface (ui) by conducting usability testing based on the (iso 9241-11) metrics. the sum results of enhanced crm ui give 6.97 higher compared to the existing crm design. the effectiveness improved for getting 100% quality, the efficiency having 90.45% quality, and the user-satisfaction garnering 90.67%. second, is the implementation of roboeoc for full automation of the paging alerts system replaces the eoc as the main personnel that responds to/acknowledges the ticket once it was tagged as critical. this brings a well-automated paging of the concerned team (on-call software engineers / product specialists) based on the product that was used to file the ticket. roboeoc also features “squadcast-on call scheduling”. this feature is a way to see who is in charge and when they oversee a specific critical ticket. a workflow simulation using arena was also performed to test the newly proposed workflow if it will do a significant change in lowering the mttr and handling time of engineers/specialists.",roboeoc,"The System problem being studied in this paper is the Incident Management workflow of FDI in responding to critical incidents due to unplanned or unexpected outages or system-wide issues that affect the functionality and reliability of the software products. The gathered data was from Fiscal year 2022 (January 2022 to December 2022) wherein 220 reported tickets have been escalated to critical and it accumulated 1899.97 total hours of downtime and an overall MTTR of 8.64. Moreover, an interview and survey of the stakeholders involved in responding to critical tickets give more clarity for the main causes of high-resolution time (Mean Time to Recovery) for each critical ticket. The cause for the Tech Support Tier 1 not to meet the SLA of 15 mins in handling per incident is due to poor usability of the Customer Relationship Management (CRM) tool, 89% of Class “A” identified tickets can’t be fixed by Tech Support Tier 1 and requires functional escalation for the Software development and Product team to fix. Last Fiscal Year data shows that 26% of Class “A” identified tickets can’t be resolved by Tier 2 as well and will be tagged as critical for functional escalation. In addition, ‘Class A’ tickets requires collaboration with multiple users and IT professional of affected firms or companies, and immediate functional are required for the On-call Engineers and Specialist to respond. This brings the idea for this study to measure the current CRM UX Usability and create a new tagging for Class “A” incidents that will allow Tech Support Tier 1 to escalate a ticket to critical directly for the Functional Escalation team, using automated paging alerts. The proposed implementation of RoboEOC “Transforms Human Centric Incident Management System to Automation”, before the EOC will need to pull up an Excel Sheet online to verify who the On-call Engineers for the specific issues/product that needs to page to be called out. This consumes more minutes/hours, most especially if the primary scheduled on-call is not responsive and the EOC will need to call out the manager to assign a new responder, or the manager himself/herself can take over. Another highlight for RoboEOC is the “Squadcast-On call scheduling”, this is an embedded software, that will allow a few administrators to check who is on-call each day, week, or month. The Emergency On-Call Engineers (human) will be replaced by the RoboEOC (automation) on the new workflow, the Emergency On-Call Engineers will not be expected to be the main and initial responder now when the tickets have been tagged to Critical, however, they can still monitor the logs, event viewer, and be part of the creation postmortem if needed. The current and proposed system was run in arena simulation and the results are shown in Table 10. The table shows that the proposed system drastically reduces the number of hours for acknowledging and for the initial investigation of critical incidents. The Arena simulation was able to show that the proposed system of improving the incident management for lower MTTR for critical tickets can reduce the average completion time by at least 96.24% and reduce the average waiting time of 97.81% for the ticket to be resolved. The simulation shows that by implementing the proposed system, FDI can feasibly obtain the goal of 5 hours or lower MTTR for each incident ticket by the end of Fiscal year 2023.","ticketing management workflow arnold i. aguilar department of industrial and systems engineering de la salle university manila, philippines arnold_isidro@dlsu.edu.ph ronaldo polancos department of industrial and systems engineering de la salle university manila, philippines ronaldo.polancos@dlsu.edu.ph",
34,Optimizing Location Of Public Electric Vehicle   Charging Station For Electric Motorcycles:,"in a few years, electric vehicles will transition to vehicles that are massively used in transportation activities in order to reduce carbon footprint. the indonesian government is committed to achieving the ‘net-zero emission’ target by 2060. in its implementation, the existence of electric motor charging infrastructure such as charging stations is one of the critical factors in the electric vehicle adoption program. consumers will feel anxious if their vehicle runs out of battery in the middle of their journey before reaching their destination. therefore, this study focuses on determining the location of charging stations in surakarta city, central java, indonesia which is targeted to be an effective strategy in providing a large initiation impact on emission reduction in central java province. this research takes into account the placement of locations that are suitable for electric motor users so that the utility of charging stations is optimal and able to serve electric motor users in surakarta city with the minimum travel cost. the method used is it applies optimization model: a mixed integer linear programming (milp) model to find the optimal locations for new charging stations that can maximize the coverage of the demand. this study uses user data, travel routes, and candidate charging station location points as data initiation for optimization models. the optimization is run to determine the most optimal solution for location of charging stations that consider electric motor users’ travel costs so that the demands can be met well.","electric motorcycle, charging stations, location","A supply chain network model has been devised to address the placement of electric vehicle charging stations within Surakarta City. This model is executed with the incorporation of several crucial factors, including the travel routes undertaken by electric motorcycle users across the city, the distribution of public facilities, population density data per neighborhood, and the identified potential charging station locations. Through this comprehensive model, invaluable insights are furnished to the local government, aiding them in making well-informed decisions regarding the optimal positioning of E-Motorcycle charging stations. Nevertheless, it's essential to acknowledge a limitation inherent in this model. Namely, the current model does not encompass variables linked to the behavior of electric motorcycle users. As such, further research endeavors should address these limitations by employing a dynamic simulation model. Such an approach would allow for the inclusion of factors like queuing and charging time, thereby enhancing the model's accuracy and effectiveness in determining the locations for Public Electric Vehicle Charging Stations (PEVCS). This refinement would offer a more holistic perspective and contribute to the model's applicability and real-world relevance. No Name of Optimal Location Coordinate 1 SPBU Sekarpace -7.559422 , 110.848602 2 Pura Mangkunegaran -7.567589, 110.822379 3 SPBU Manahan -7.554036, 110.798708 4 Danukusuman -7.585071, 110.821603 5 Kadipiro -7.532715, 110.819174 6 Gilingan -7.553134, 110.822935 7 Duta BANGSA -7.578174, 110.809026 8 Toko Asia Baru -7.567697, 110.832393 9 SPBU Pajang -7.568118, 110.786795 10 Indomaret Fresh -7.563962, 110.802052 294","a case study of surakarta city hilmi septabiyya undergraduate student, department of industrial engineering, faculty of engineering universitas sebelas maret surakarta, central java, indonesia hilmiseptabiyya@student.uns.ac.id wahyudi sutopo university centre of excellence for electrical energy storage technology department, faculty of engineering research group industrial engineering and techno-economic, industrial engineering department, universitas sebelas maret surakarta, central java, indonesia wahyudisutopo@staff.uns.ac.id","References 
Al Kautsar, Hanif Seka. , Pengembangan Model Supply Chain Network Design Opsi Simpan Resi Gudang Komoditas 
Garam Dengan Kemampuan Buka-Tutup Gudang Dengan Metode Mixed Integer Linear Programming Pada 
Kabupaten Pati. Surakarta:Universitas Sebelas Maret, 2023. 
Asian Development Bank (2022). Electric Motorcycle Charging Infrastructure Road Map for Indonesia, Diakses dari 
doi:10.22617/tcs220426. 
Bodenschatz, Nicki dkk. (2020). Mixed-Integer-Linear-Programming Model for the Charging Scheduling of Electric 
Vehicle Fleets. University of Western Ontario.  
Haidar, B.  (2021). Assesing Trade-Offs Between Battery Capacity and Public Charging Infrastructure of Electric 
Vehicles: Urban and Rural French Case Studies for Daily Needs. Applied Energy Symposium: MIT A+B, MIT 
dan Harvard, 2021, Boston, Amerika Serikat. 
Istiqomah, S.; Sutopo, W.; Hisjam, M.; Wicaksono, H. Optimizing Electric Motorcycle-Charging Station Locations 
for Easy Accessibility and Public Benefit: A Case Study in Surakarta. World Electr. Veh. J. 2022, 13, 232. 
Lin, Z., Ogden, J., Fan, Y., & Chen, C.-W. ,  The fuel-travel-back approach to hydrogen station siting. International 
Journal of Hydrogen Energy, 33(12), 3096–3101, 2008. doi: 10.1016/j.ijhydene.2008.01.040 
Liu C., Chengyuan L., Zhang Y., dan Wang Z.,  ChargeUp: Optimizing Locations Of Electric Vehicle Charging 
Stations in Toronto (v1.0) [Computer software]. GitHub, 2021. https://github.com/ccubc/ChargeUp 
Suomalainen, Emilia. (2006). Multicriteria analysis and visualization of location-allocation problems. Fraunhofer 
IAIS. 
Kantor, I., Robineau, J. L., Butun, H., and Marechal, F. , A Mixed-Integer Linear Programming Formulation for 
Optimizing 
Multi-Scale 
Material 
and 
Energy 
Integration: 
Front. 
Energy 
Res. 
Vol 
8, 
2020. 
https://doi.org/10.3389/fenrg.2020.00049 
Nur, A., & Suryani, A. ,Algoritma penentuan lokasi fasilitas tunggal dengan program dynamik. Prosiding Seminar 
Nasional 
Penelitian, 
1(1), 
1-6, 
2019. 
https://eprosiding.umnaw.ac.id/index.php/penelitian/article/download/141/145/ 
Biography / Biographies 
Hilmi Septabiyya is currently an undergraduate student in Industrial Engineering at the Faculty of Engineering of 
Universitas Sebelas Maret. 
Wahyudi Sutopo is a professor of industrial engineering and coordinator of the industrial engineering and 
technoeconomics research group (RG-RITE) Faculty of Engineering, Universitas Sebelas Maret (UNS), Indonesia. 
He earned his Ph.D. in Industrial Engineering & Management from the Bandung Institute of Technology in 2011. He 
is also a researcher for the university center of excellence for electrical energy storage technology (UCE-EEST). He 
has undertaken projects with the Indonesian education endowment fund (LPDP), the continuing higher education 
research alliance (SHERA), the MIT-Indonesia research alliance (MIRA), PT Pertamina (Persero), PT Toyota Motor 
Manufacturing Indonesia, and various other companies. His research interests include logistics & supply chain 
management, economics engineering, cost analysis & estimation, and technology commercialization. He is a board 
member for industrial engineering - the Indonesian Engineers Institute (BKTI-PII), the Indonesian Supply Chain & 
Logistics Institute (ISLI), the Society of Industrial Engineering, and Operations Management (IEOM), and the 
Institute of Industrial & System Engineers (IISE). 
295"
35,Vulnerability Indicators On The Operation Of Electric  Motorcycle Battery Swapping Station,"the use of electric motorcycle-battery swapping stations (em-bss) is one of the efforts to accelerate the adoption of electric motorcycles in indonesia. the em-bss system can be viewed as a digital supply chain (dsc) that utilizes internet of things (iot) technology to carry out system activities. the system certainly deals with the issue of supply chain operational vulnerability, which is a concern for supply chain practitioners today. a causal inference approach is used to estimate the supply chain operational vulnerability level. the first step in using the causal inference approach is to create a structural causal model based on the expert knowledge domain. structural causal modeling started with identifying vulnerability indicators: consequences, drivers, and threat sources. the vulnerability indicator on the em- bss system obtained 12 vulnerability performance indicators as consequences, 21 vulnerability drivers, and four potential threat sources.",causal inference,,"yusuf priyandari a doctoral student at the industrial engineering department, faculty of engineering, universitas sebelas maret, surakarta, indonesia. priyandari@ft.uns.ac.id wahyudi sutopo industrial engineering department, faculty of engineering, universitas sebelas maret, and industrial engineering and techno-economics research group (rite) surakarta, indonesia wahyudisutopo@staff.uns.ac.id muhammad nizam electrical engineering department, faculty of engineering, universitas sebelas maret, and centre of excellence for electrical energy storage technology, universitas sebelas maret, surakarta, indonesia muhammad.nizam@staff.uns.ac.id hendro wicaksono school of business, social & decision sciences, constructor university, campus ring 1, bremen, 28759, germany hwicaksono@constructor.university",
36,Ecotourism Village Recognition Strategy Using Tourism  Production Function Development Model,"the development of a tourist village is one of the solutions to drive the regional economy and a realization of the master plan for tourism development. this has prompted the government to target as many as 244 tourist villages by 2024. one strategy in this development is through a potential assessment related to the level of readiness of the tourist village. in this regard, this research focuses on designing an assessment measuring instrument from wonorejo village, which has a lot of natural potentials, but its development has not been directed and runs effectively. the novelty of this research is to design an assessment measuring instrument using the criteria in the director general of forest protection and nature conservation guidelines of 2003 related to the assessment of natural tourism potential and central java governor regulation no. 53 of 2019 regarding the guidelines for assessing tourist villages. the two guidelines are then merged into a tourism model according to the principle of the tourism production function from smith (1994), which views tourism as a product so that all supporting elements such as resources and facilities can be considered explicitly and outputs in the form of services and experiences are obtained in a structured manner. the input for this assessment is based on a survey of the relevant stakeholders. based on the results of the assessment, a total value of 59% was obtained, which indicates that wonorejo village is included in a developing tourism village. then the variables were selected cumulatively based on the lowest achievement which is intermediate output included 10 sub-variables which became the basis for developing strategy recommendations.","tourism village, nature tourism, potential, assesment criteria","The measurement tool is designed using research variables that include the assessment variables for tourism villages based on Central Java Governor Regulation No. 53 of 2019 and the Guidelines for ADO-ODTWA (Tourism Destination Area-Natural Resource Conservation Area) issued by the Directorate General of Conservation of Natural Resources in 2003. The framework or model used to map these regulations is the Tourism Production Function, as proposed by Smith in 1994.The assessment value for the readiness of Wonorejo Village to become a natural tourism village is 60%, while the assessment value as a natural tourism village itself is 59%. This means that if Wonorejo Village applies and is accepted by the Karanganyar Regency Government, it will be classified as a developing tourism village. The proposal is made to increase the readiness level of Wonorejo Village for registration as a natural tourism village and to elevate its tourism village category to an advanced level. The proposal to enhance the readiness level for registration involves creating technical documents that have not been fulfilled, such as tourism potential documents and a Disaster Management Plan (RPB). Meanwhile, the proposal to upgrade the category from a developing tourism village to an advanced tourism village can be achieved by improving the achievement values of the sub-variables in the assessment. Based on the percentage achievements represented by the radar diagram, the lowest value is found in the Intermediate Output process. Within this process, there are a total of 10 sub-variables that require improvement. This proposal is analyzed using the 5W+1H method to facilitate stakeholders in making decisions. 322","and 5w+1h approach 1brahmastya artanto, 2roni zakaria raung, 3fakhrina fahma 1undergraduate student of industrial engineering, faculty of engineering 2,3staff of industrial engineering, faculty of engineering sebelas maret university surakarta, indonesia brahmastya.artanto@student.uns.ac.id, ronizakaria@staff.uns.ac.id, fakhrinafahma@staff.uns.ac.id","References 
Fadeli, Chafid., Pariwisata Indonesia. Yogyakarta, 2001. 
Fidiana, Y. D., ANALISIS PENGEMBANGAN WILAYAH OBJEK WISATA SEGITIGA DANAU DI 
KABUPATEN LUMAJANG. JPIG (Jurnal Pendidikan dan Ilmu Geografi), 3(1), 246-251, 2018. 
Herdiana, D. Peran Masyarakat dalam Pengembangan Desa Wisata Berbasis Masyarakat. Jurnal Master Pariwisata 
(JUMPA), 6(1), 63-86. 2019. 
Keschyan , Effect of Climate on The Tourism and Neccessity of Research. European Journal of Social and Human 
Sciences. Vol 4 No 4, 2014. 
Kotler (2012). Marketing Management Vol 4E. Pearson Education Inc. Prentive Hall, One Lake Street, Upper Saddle 
River, New Jersey 07458, 2012. 
Kropinova, E. G., Zaitseva, N. A., & Moroz, M.,  Approaches to the assessment of the contribution of tourism into 
the regional surplus product: case of the Kaliningrad region. Mediterranean Journal of Social Sciences, 6(3 S5), 
275-275, 2015.
Nuryanti, W. Concept, Perspective and Challenges” dalam Universal Tourism Enriching Or Degrading culture. 
Yogyakarta: Procceedings On The International Conference On Cultural TourismGadjahMadaUniversity. 1992. 
Smith, S. L., The tourism product. Annals of tourism research, 21(3), 582-595,1994. 
Utami, D. M. (2017). Analisis Potensi Kawasan Obyek Wisata Pantai Alam Indah Dan Pantai Purwahamba Indah Di 
Kota Tegal Jawa Tengah (Doctoral dissertation, Universitas Muhammadiyah Surakarta) 
Wulandari , Diversity of Soil Macro Insect in Alas Purwo National Park, Banyuwangi,  
East Java, Indonesia. Journal of Tropical Biodiversity and Biotechnology. Vol 3, 62-66, 2108 
Biography (12 font) 
Brahmastya Artanto is an undergraduate student of the Industrial Engineering Department, Faculty of Engineering, 
Universitas Sebelas Maret, Surakarta, Indonesia.  
Roni Zakaria Raung is a lecturer at Department of Industrial Engineering, Faculty of Engineering, Universitas 
Sebelas Maret since 2000. He earned his Bachelor and Master Degree in Industrial Engineering from Institut 
Teknologi Bandung. His research interests are business management, strategic management and organizational 
behavior. He published some papers in journals and proceedings his research area. He is a member of PII (Indonesian 
Professional Engineer Association) and IEOM (Industrial Engineering and Operations Management).  
Fakhrina Fahma is an associate professor and teaching staff at the Department of Industrial Engineering, Faculty of 
Engineering, Universitas Sebelas Maret. She obtained her Bachelor of Science degree in Agricultural Industry 
Technology from Institut Pertanian Bogor in 1997. In 2001, she successfully completed her master study from Institut 
Teknologi Sepuluh November Surabaya in the field of Industrial Engineering. She is a Head of Quality System 
Laboratory in Industrial Engineering Department and her research interests include service engineering and service 
management, technology standardization, and quality and reliability 
323"
37,Insights Into Circular Supply Chain For Electric  Motorcycle Batteries: A Case In Indonesia,"the electric vehicle market, especially motorcycles, in indonesia is expected to grow rapidly supported by various applicable laws and infrastructure that is continuously being developed by the government of the republic of indonesia. this will pose a serious threat to sustainability, namely an increase in the number of used batteries if not managed properly. if used batteries are managed properly, it will be able to minimize the negative impacts that arise, and there is even an economic potential that can be achieved. this paper discusses the opportunities for utilizing used motorcycle batteries in indonesia using a circular supply chain approach. used battery management using this approach can even overcome the unavailability of proper national lithium mines, by ""mining"" lithium from used batteries. the management of used batteries will bring up many related new businesses and promises to achieve sustainability goals well.",used batteries,,"muhammad hisjam and wahyudi sutopo dept. of industrial engineering, faculty of engineering, universitas sebelas maret jalan ir. sutami 36a, surakarta, indonesia hisjam@staff.uns.ac.id, wahyudisutopo@staff.uns.ac.id",
38,Technological Feasibility For The Application Of Cellular  Manufacturing In A Typical Costume,"this article aims to verify the technological feasibility of installing a workshop for the production of typical caporal costumes based on the cellular manufacturing methodology. by taking samples of times used in the production process, the standard times of each activity were obtained considering constant and variable supplements resulting from the different conditions to which the operators are exposed. it was determined that, under the chosen methodology, the process needs 6 operators and 8 machines to cover the projected demand of 897 suits per month, with a production capacity of 17.89 suits per day. finally, a u-shaped distribution of the workshop was proposed, which maintains a constant flow within the process and allows exploiting the versatility of the workers.",typical suits,"Finally, the Multiple Operations Diagram was made, considering the times and activities performed by each operator and the sequence of these. As a result, obtaining a production of 17 suits per day, meeting the demand of 897 suits per month calculated for the study and a daily productivity of 2.98 suits per operator. The results are show in Figure 5. Figure 5. Layout of dressmaking workshop Based on the analysis, it can be concluded that the key factors for the proposed layout of the workshop were the number of operators and the number of machines needed to cover the monthly demand, for which it is necessary to have multipurpose operators. With a total of 6 operators and 8 machines, it is possible to cover the monthly demand of 897 caporal suits per month, with a production of 17.89 suits, a takt time of 26.81 minutes and a cycle time of 47.73 minutes.","workshop (caporales) carlos joao maldonado-galván and maría del carmen mendoza-velásquez, bachelors in industrial engineering facultad de ingeniería, universidad de lima, perú 20160831@aloe.ulima.edu.pe and 20150878@aloe.ulima.edu.pe juan carlos quiroz-flores and martin fidel collao-diaz researcher professors facultad de ingeniería, universidad de lima, perú jcquiroz@ulima.edu.pe and mcollao@ulima.edu.pe",
39,Unveiling The Growth Of E-Commerce In Saudi Arabia And  Its Impact On Supply Chain Management,"the outbreak of covid-19 has caused an unexpected surge in online shopping, resulting in a higher growth rate than initially anticipated. from 2020 to 2022, there has been an additional 10% increase in growth, and from 2023 to 2025, there is projected to be an additional 3% increase, leading to a market worth $50 billion by the end of 2025. the pandemic has prompted numerous businesses to enter the e-commerce market, which is predicted to dominate 80% of the retail sector by 2030. the global changes in consumer behavior due to covid-19 have accelerated the dominance of e-commerce in the retail industry. this study aims to examine the impact of the covid-19 crisis on the electronic market in saudi arabia. a literature review was conducted, and survey questionnaires were distributed, collected, and analyzed using statistical techniques. e-commerce companies have implemented various consumer- friendly features to attract more customers, including diverse product ranges, customer ratings and reviews, discounted deals, affordable delivery options, free exchanges and returns, competitive pricing, and 24/7 availability. the strong purchasing power driven by high per capita income, improved logistics networks, and increasing internet penetration are the primary factors contributing to the growth of e-commerce in saudi arabia.","e-commerce, retail, supply chain",,"abobakr badahman supply chain management department, college of business administration, university of business and technology, jeddah 21448, saudi arabia hasan balfaqih operations and supply chain management department, college of business, effat university, jeddah, 21478 saudi arabia vam819@st.ubt.edu.sa, hbalfaqih@effatuniversity.edu.sa",
