,Title,Abstract,Keywords,Conclusion,Authors,References
35,A Simulation Study To Evaluate The Performance Of Fms  Using Operations Flexibility,"the advancement of modern technology, specifically speaking industry 3.0 and 4.0 has brought enormous amount of changes to the manufacturing sector. it has resulted in a very high automation of existing manufacturing sectors. flexible manufacturing systems (fms) have become the backbone of the modern industries due to this technological advancement. however, the complexity of the fms requires a system to be developed to analyze and design complex manufacturing systems. this paper attempts to find a solution to this problem. simulation is a powerful tool that is used to study and analyze the system performance. numerous works has been done by various researchers considering various types of flexibilities. the main aim of this study is to develop a demonstrative model of flexible manufacturing system (fms) using arena simulation software and to study the effect of operations flexibility on the performance of fms. one of the reasons to select the operations flexibility for the study is due to very limited work done for this flexibility type. based on the selected configurations, the conceptual and simulation models and their respective animations have been developed by arena software. to verify the simulation results, multi-criteria decision making techniques viz. grey relational analysis (gra) is used.",simulation,"This work provides a framework based on simulation experiments which can be applied to a FMS for improving its performance by optimizing certain design parameters. This has been done by developing a dynamic, deterministic and discrete type of the simulation models using ARENA simulation software to study the effect of operation flexibility on the performance of FMS. From the series of experiments conducted with four sequencing rules viz. FIFO, LIFO, SPT & LPT and operation flexibility it was found that SPT rule comes out to be the best rule followed by the FIFO rule. The sequence ‘3-2-1-4-5-6’ in combination with the SPT sequencing rule gives the optimum performance for FMS. This selection of optimum sequence and the sequencing rule was verified by performing a MCDM analysis i.e. Grey Relational Analysis (GRA). The GR analysis results were found to be in accordance with the simulation results and it verified the selection of optimum sequence and sequencing rule.","huzefa mashhood and prof. mohammed ali department of mechanical engineering aligarh muslim university aligarh, up 202002, india huzefa.mashhood@gmail.com, mohdali234@rediffmail.com",
36,A Retrospective Of The Business Communication Using  Bibliometric Review,"research on business communication continues to develop but is limited to one field or one country. from a bibliometric review, this study aims to visually research mapping and research trends in the field of business communication. this study used bibliometric techniques with secondary data from scopus. analyze and visualize data using the vosviewer program and the analyze search results function on scopus. this study analyzed 1,611 scientific documents published from 1957 to 2020. according to the research, the iowa state university and n. lamar reinsch had the most active affiliated institutions and individual scientists in business communication research. business communication quarterly was the most disseminated outlet of business communication research. there were three category maps of collaborative researchers. based on the identification of a collection of knowledge generated from over sixty-three years of publication, this research proposes a grouping of business communication research themes: business, e-commerce, public relation, marketing, innovation, and communication, abbreviated as the bepmic research themes.","bibliometric, communication, research themes",,"agung purnomo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia agung.purnomo@binus.ac.id mega firdaus english language education department universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia megafirdaus@unusida.ac.id yanuarita kusuma permata sari communication science department faculty of economics and communication bina nusantara university jakarta 11480, indonesia ypermatasari@binus.edu zaha azzahira communication science department universitas airlangga surabaya 60115, indonesia zahaazzahira22@gmail.com",
37,A Bibliometric Publication Mapping Overview Of Business  Model Canvas,"publication on business model canvas continues to develop but is limited to one field or one country. from a bibliometric overview, this study aims to visually publication mapping and research trends in the field of the business model canvas. this study used bibliometric techniques with secondary data from scopus. analyze and visualize data using the vosviewer program and the analyze search results function on scopus. this study analyzed 526 academic documents published from 2010 to 2020. according to the research, the université de lausanne (unil) and yves pigneur had the most active affiliated institutions and individual scientists in business model canvas publication. lecturer notes in business information processing was the most disseminated outlet of business model canvas research. there were two category maps of collaborative researchers. based on the identification of a collection of knowledge generated from one decade of publication, this research proposes a grouping of business model canvas publication themes: business model, innovation, business development, entrepreneurship, abbreviated as the bibe publication themes.","bibliometric, business model, publication themes",,"agung purnomo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia agung.purnomo@binus.ac.id nur asitah institute for research and community services universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia nurasitah@unusida.ac.id riesta devi kumalasari entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia rkumalasari@binus.edu raden dafi dinansyah wiradimadja environmental science department mie university mie 5148507, japan dafikido@gmail.com hifzhan frima thousani business administration department politeknik negeri madiun madiun 63133, indonesia thousani@pnm.ac.id",
38,Six Decades Of The E-Services Research: A Bibliometric  Overview,"research on e-services continues to develop but is limited to one field or one country. from a bibliometric overview, this study aims to visually research mapping and research trends in the field of e-services. this study used bibliometric techniques with secondary data from scopus. analyze and visualize data using the vosviewer program and the analyze search results function on scopus. this study analyzed 1,970 academic documents published from 1959 to 2020. according to the research, hewlett packard laboratories and soetsyr yuan had the most active affiliated institutions and individual scientists in e-services publications. hp laboratories technical report was the most disseminated outlet of e-services research. there were five category maps of collaborative researchers. based on the identification of a collection of knowledge generated from six decades of publication, this study proposes a grouping of e-services research themes: service quality, e-commerce, marketing, information technology, and human, abbreviated as the semih research themes.","bibliometric, e-services, marketing, research themes",,"agung purnomo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia agung.purnomo@binus.ac.id andre septianto chemical engineering department universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia andreseptianto@unusida.ac.id riefky prabowo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia riefky.prabowo@binus.edu fairuz iqbal maulana computer science department bina nusantara university jakarta 11480, indonesia fairuz.maulana@binus.edu elsa rosyidah environmental engineering department universitas nahdlatul ulama sidoarjo sidoarjo 61218, indonesia elsarosyidah@unusida.ac.id",
39,Home-Based Business: A Bibliometric Analysis Over The  Past Six Decades,"research on home-based business continues to develop but is limited to one field or one country. from a bibliometric analysis, this study aims to visually research mapping and research trends in the field of home-based business. this study used bibliometric techniques with secondary data from scopus. analyze and visualize data using the vosviewer program and the analyze search results function on scopus. this study analyzed 364 scientific documents published from 1954 to 2020. according to the research, the iowa state university and darja reuschke had the most active affiliated institutions and individual scientists in home-based business research. family business review was the most disseminated outlet of home-based business research. there were three category maps of collaborative researchers. based on the identification of a collection of knowledge generated from over the past six decades of publication, this research proposes a grouping of home-based business research themes: business, humans, energy efficiency, marketing, information technology, commerce, abbreviated as the bhemic research themes.","bibliometric, business, research themes",,"agung purnomo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia agung.purnomo@binus.ac.id nuzula firdausi english language education department universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia nuzulafirdausi.pbi2019@unusida.ac.id didin hadi saputra business administration department universitas nahdlatul wathan mataram mataram 83126, indonesia didinhs@unwmataram.ac.id fatkul anam mathematic education department universitas wijaya kusuma surabaya surabaya 60225, indonesia fatkulanam@yahoo.co.id gamal kusuma zamahsari communication science department bina nusantara university jakarta 11480, indonesia gamal.zamahsari@binus.edu",
40,A Study Of Hyperlocal Business Using Bibliometric  Approach,"study on hyperlocal business continues to develop but is limited to one field or one country. from a bibliometric approach, this study aims to visually research mapping and research trends in the field of hyperlocal business. this study used bibliometric techniques with secondary data from scopus. analyze and visualize data using the vosviewer program and the analyze search results function on scopus. this study analyzed 386 scientific documents published from 1999 to 2020. according to the research, the arizona states university and dmitry e. namiot had the most active affiliated institutions and individual scientists in hyperlocal business research. journalism practice was the most disseminated outlet of hyperlocal business study. there were four category maps of collaborative researchers. based on the identification of a collection of knowledge generated from over the past one decades of publication, this research proposes a grouping of hyperlocal business research themes: social media, community, human engineering, engagement of civic, marketing, application business, abbreviated as the schema research themes.","bibliometric, hyperlocal, marketing, research themes",,"agung purnomo entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia agung.purnomo@binus.ac.id nur afia english language education department universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia nurafia.pbi2019@unusida.ac.id febby candra pratama entrepreneurship department binus business school undergraduate program bina nusantara university jakarta 11480, indonesia febby.pratama@binus.ac.id elsa rosyidah environmental engineering department universitas nahdatul ulama sidoarjo sidoarjo 61218, indonesia elsarosyidah@unusida.ac.id fairuz iqbal maulana computer science department bina nusantara university jakarta 11480, indonesia fairuz.maulana@binus.edu",
41,The Effect Of Financial Inclusion On Empowerment Of  Women Through Participation In Self Help Groups,"financial inclusion is reaching the unreached sector of society in banking or financial services at an affordable cost which may deliver them financial resilience for their sustenance and social empowerment. the government of india is initiating setting up shgs for women, especially from an economically disadvantaged society, to achieve empowerment. the focus of shgs is to pool in the resources-both financial and skill set available within the disadvantaged women to enhance their income levels and improve their standard of living. the financial inclusion will be effective in empowering the women as it provides equal opportunities. the shg supported bank linkages act as an effective mode for bringing the women under poverty into the formal financial system of the nation. the linkage program enhances shgs play a pivotal role in increasing access to credit services that can be used to develop entrepreneurial opportunities for financially and socially deprived women. the present study focuses on the effect of financial inclusion programs on enhancing the capabilities of women under poverty by creating opportunities for a dignified life. scheduled interviews and observation, and secondary data sources are used to collect the required information from the rural women. the collected data was analyzed with the help of paired sample test. proceedings of the international conference on industrial engineering and operations management bangalore, india, august 16-18, 2021 © ieom society international 739",,,"sunayana n and lakshmi n department of management & commerce amrita school of arts & sciences amrita vishwa vidyapeetham, mysore india",
42,Application Of Analytic Hierarchy Process For Supply  Chain Design Project,"selection of best alternative among multiple alternatives is a tough task for decision makers in many industrial situations. this paper explores the applicability and capability of an outranking method known as analytical hierarchy process (ahp) for selection of right alternative. the novelty of the proposed methodology is its capability of dealing with both ordinal and cardinal information. the integrated approach is a effective tool of the decision-making process in industrial environments. five examples are illustrated to show the effectiveness of method. the term “last-mile” came from telecommunication industry and refers to final leg of the network. last-mile delivery has become a critical source for market differentiation, encouraging retailers to invest in a myriad of consumer delivery innovations, such as buy-online-pickup-in-store, autonomous delivery solutions, lockers, and free delivery upon minimum purchase levels. consumers care about last-mile delivery because it offers convenience and flexibility. for these reasons, same- day and on-demand delivery services are gaining traction for groceries. to meet customer needs, parcel carriers are increasing investments into urban and automated distribution hub. however, there is a lack of understanding as to how best to design last-mile delivery models with retailers turning to experimentations that, at times, attract scepticism from industry observers.","feasibility study, india, august 16-18",,"gopal choudhari 1student, m.tech (project mgt.), dept. of production engineering vjti, mumbai, india prof. p r attar 2assistant professor, dept. of production engineering vjti, mumbai, india",
43,Discrete Event Simulation Based Ai For Material Flow  Decisions,"ai has proven to be a strong contender for decision making. simulation can provide data for training an ai policy in industrial areas where data availability and scenarios can pose a challenge. we introduce use cases in field of material flow where simulation based ai policies can serve the purpose better, considering the dynamic nature of the system.",material flow,,"suraj jamodkar and shashank siddapur john deere india pvt. ltd. pune, india jamodkarsuraj@johndeere.com, siddapurshashank@johndeere.com",
44,Industry 4.0 Integration With Industrial Engineering,"industry 4.0 which has no longer remained future of manufacturing world. it has started to root itself in manufacturing industry at varying level. one of the key aspects of its adoption is how it get integrated with tradition competencies. one such competency is industrial engineering which is here to stay as foundation of manufacturing. smart factories can improve efficiency, profitability, compliance, and customer satisfaction by implementing components of industry 4.0. during the pandemic 67% of the manufacturers have accelerated towards digital projects and it is very much expected that digital manufacturing market to cross $767 billion by 2025. industrial engineers will undoubtedly play a key role in industry 4.0 environments, such as designing, implementing, and maintaining the enabling technologies of a fully automated smart factory. today there is less to refer on how industry 4.0 can be integrated with industrial engineering. some of the researchers have done great work to rethink on industrial engineering curriculum. ie community has a huge scope for research and knowledge sharing for integration of actual applications of industry 4.0 components in industrial engineering competency. all of industry 4.0's connection - sensors, iot, ai, and so on – is aimed at one thing: improving production processes. automation allows factories to work more quickly, while data analytics enables leadership to make data-driven decisions to boost productivity. industry 4.0 enables greater flexibility across the industrial operation, resulting in higher asset utilization and, as a result, the possibility for increased profitability. this paper will discuss about such specific applications of different industry 4.0 components like big data, iiot, cloud computing, cybersecurity, robotics, ar, additive manufacturing, real time simulation etc. these technologies can contribute greatly to reach the full potential of manufacturing 4.0 movement. we will review the ie areas of application with industry 4.0 components with their approach, advantages, benefits, and challenges. some of the examples that we will discuss in this paper are data analytics of standard time data and time study data, analytic of standard time data for ergonomics improvement opportunities, iiot for motion economy analysis, machining learning for predicating the time standards, additive for developing efficient methods, collaborative robots to combine people and robots in manufacturing operations to increase efficiency and revenue, autonomous mobile robots (amr) for efficient material handling.","industry 4.0, manufacturing, iot, simulation 742",,"krishan garg, pravin pawar, jagdish gosavi, nitin sharan, jyoti more john deere india pvt. ltd. pune, india gargkrishan@johndeere.com , pawarpravinmfg@johndeere.com , gosavijagdish@johndeere.com , sharannitin@johndeere.com , morejyoti@johndeere.com",
45,Does Glass Ceiling Effect Have An Impact On Women  Employees Of It Sector? An Empirical Study In Karnataka,"glass means all can see each other, and it is very transparent and not immediately apparent to the observer. ceiling means there is a limit to how far one can ascend the corporate ladder. “the invisible but unbreakable barrier that prevents women and other minorities from rising to the top rungs of the corporate ladder, regardless of their qualification or accomplishment is referred to as the glass ceiling”. this paper deals with the objective of finding out that level of employees perception towards survival of glass ceiling outcome among the women employees of information technology sector, to know element contributing for glass ceiling result, to find out the association linking individual barrier and glass ceiling effect and to find out the relationship between organizational barrier and glass ceiling effect. this was analysed using karl pearson’s correlation tool. the information is gathered by framing the suitable questionnaire for women working in it sector in karnataka. a sample size comprise of 200 women employees of it sector. from the analysis point of view we can conclude that individual factor presents more barriers to the women employees in their career advancement.","it sector, women employees, india",,"vidya d avadhani department of management and commerce, amrita school of arts and sciences, mysuru, amrita vishwa vidyapeetham, india sushma v department of management and commerce, amrita school of arts and sciences, mysuru, amrita vishwa vidyapeetham, india",
46,A Study On Specific Marketing Difficulties Faced By Women  Entrepreneurs,"entrepreneurship is playing a very significant role in contributing towards the economy of developing and underdeveloped countries. permitting women to participate in entrepreneurship is reducing numerous social and economic problems of the country. even though there are lot of encouragement for women, they are less motivated to take up entrepreneurship. this paper tries to throw light on women entrepreneur’s problems of marketing of in unorganised food and beverages sector. this current research identifies the marketing problems encountered by women entrepreneurs. this study is conducted through collecting primary data. proceedings of the international conference on industrial engineering and operations management bangalore, india, august 16-18, 2021 © ieom society international 745",,,"mandara deekshit b k and ravikumar department of management and commerce amrita school of arts and sciences amrita vishwa vidyapeetham mysuru campus, karnataka, india",
47,To Study And Analyze On Women Entrepreneurs Who Do  Not Wish To Be A Part Of Organized Sector,"women entrepreneurs in india or taken from a broader perspective play a vital role in the economic society. these areas unit the entire community people that possess the talents, initiative to do something, which is required to develop sensible new innovative ideas for development, to create the proper selections to maintain a profitable structure. the achievement reward is usually for the risks taken for the potential development economic suitability for the overall business personality who may earn significantly in the economic sector. technically the meaning of a ""women entrepreneur"" is a woman who maintains runs and manages any enterprise all by herself, with a huge esteem risk. women driven entrepreneurship is now growing and gain significant importance within the frame of economic and globalization across the world. rules, policy and institutional frameworks helps in improving the person’s entrepreneurial driven skill set, building an infrastructure for education and coaching has apparently widened the economic empowerment of many such women in our society. these studies show many women entrepreneurs contributes just one third of overall economic structural enterprises in business where we can observe much scope and room for development of women entrepreneurs in the business sectors. the present paper aims to study and analyze women entrepreneurs who do not want to be a part of formal sector. proceedings of the international conference on industrial engineering and operations management bangalore, india, august 16-18, 2021 © ieom society international 746",,,"apoorva kotian s. and ravi kumar department of management and commerce amrita school of arts and sciences, amrita vishwa vidyapeetham mysuru campus, karnataka, india",
48,A Study On Socio-Economic Condition Of Goldsmiths In  Mysore Region,"this paper is an attempt to throw light on the socio-economic condition of goldsmiths in mysore region. mysore being a significantly important in the history of south india has a vast record in the art of gold making. the gold industry plays a significant role in the economic development in this region. mysore being the hub of jewellery market in south india from the reign of vijayanagara empire till today, has gain popularity because of its low cost, high skilled labors and beautiful antique jewellery. ashoka road in mysore is famous for its jewellery outlets and this area is filled with goldsmith’s community. this paper addresses several problems and opportunities related to the socio economic condition of goldsmiths. this study was undertaken by field survey, and collection of primary data from 50 goldsmiths and data analysis. this analysis will help the policy makers and government to introduce the suitable policies and strategies for the development of this community. proceedings of the international conference on industrial engineering and operations management bangalore, india, august 16-18, 2021 © ieom society international 747",,,"laxmi s and sri ranjini s department of management and commerce amrita school of arts and sciences, mysuru campus amrita vishwa vidyapeetham india",
49,Social Economic Impact Of Communication Network Pattern  Of Rural Women Community In Malang Regency,"the development and improvement of entrepreneurial activities in a country cannot be separated from the participation and role of women. women need a place to work with. moreover, women in the rural area should also have a special space to develop and improve their skills. this article would take a deeper part to analyze about how the social and economic implication of the communication network pattern among the community member. this is broadening the analysist of the previous research that has been done by the writer about communication network pattern of rural women pelangi nusantara community in malang region. in addition, the factors of network communication pattern that influenced the developing and sustainability of the community also becoming a part of the discussion. the results show that the communication network pattern is a wheel. this wheel pattern has the advantage that the rapid flow of information and command given from the founder to the leaders. so that the quality and quantity of production remains the same as in the pelanusa ops. the disadvantage of this pattern is, because of the centered information and communication, members who have no position in the community have no access to share their needs and their capability in designing and producing the product. regarding the economic and social situation, showed that there is no significant change in rural women members of the economic situation. meanwhile, in terms of social aspect, members admitted that skills and information networks and knowledge gained to design products have increased.","sociopreneur, women community, rural economic","Managing a community especially when its members are rural women, certainly challenging. Because there is the desired of hope to be achieved, especially in economic terms. There is a desire to change the economic situation of the family that cannot be delayed. However, this cannot be done quickly because it often clashes with the interests of the organization. According to the analysis of the Social Economic Impact of Communication Network Pattern of Rural Women Community in Malang Regency showed that the communication network pattern formed in Pelanusa is a wheel pattern. A pattern which information flow is centralized. Centralized communication patterns in Pelanusa make information management and production go through one channel, from the Founder to the leaders of women groups. This wheel pattern has the advantage that the rapid flow of information and command given from the founder to the leaders. So that the quality and quantity of production remains the same as in the Pelanusa OPS. The disadvantage of this pattern is, because of the centered information and communication, members who have no position in the community have no access to share their needs and their capability in designing and producing the product. Nevertheless, this pattern should be satisfying the members, in fact Leaders and members feel dissatisfied with the management of this community. Through this research, showed that the implications of the wheel pattern are related to the founder leadership skills. The relation among members is transactional based on the business needs. While the aim of the community is to empower rural women in the economic sector and reduce the number of early marriages in the village. Thus, the relations should be more focused on the relationship. Regarding the economic and social situation, showed that there is no significant change in rural women members of the economic situation. Because of the reward system considered too low and cannot quickly get the money from the production services. Meanwhile, from social conditions there are perceived changes ranging from communication skills to design skills, networks for women's empowerment as well as information on existing sales and marketing activities. So that members can participate to sell their community products.","yanuarita kusuma permata sari communication science department faculty of economics and communication bina nusantara university, jakarta, indonesia ypermatasari@binus.edu riesta devi kumalasari department of entrepreneurship business creation business school undergraduate program bina nusantara university, malang, indonesia rkumalasari@binus.edu asih zunaidah language center, communication science faculty of humanities bina nusantara university jakarta, indonesia asih.zunaidah@binus.du",
50,Developing A Mathematical Model For The Effect Of Charcoal  On Odor Intensity Using Differential Equations,"charcoal is known not only for grilling but also for its ability to absorb odor and moisture. the presence of charcoal on the container results in a change in its odor intensity with respect to the change in time. this study developed a first order, first degree differential equation that can be used to predict the odor intensity of the container with respect to the time after putting charcoal or vice-versa. the variables used were the perceived odor intensity of 20 respondents as the dependent variable and time as the independent variable. parameters such as the container’s volume and temperature were held as constants for the simplicity of the model. the data used were the mean odor intensity rating for every 8 hours. the computed odor intensity per time (t) has varying absolute percentage errors because the data used deviated. this model is effective as long as the odor intensity rating is more accurate. therefore, it is recommended to gather data on odor intensity with the use of equipment and instruments to make the predictions more accurate. it is also recommended to modify or improve the model and consider temperature and the volume of the container as variables instead of constants.","charcoal, odor intensity, deodorizer, exponential model","The researchers were able to develop a mathematical model that shows the relationship between the effect of charcoal on the odor rating of a container. This proves that the odor intensity of the container-when treated with the help of charcoal decreases with respect to time until it reaches the level where the odor is not perceptible anymore. When the volume and the temperature of the container are held as constant and based on the parameters and factors used in the study, the observed optimal time for the odor to be fully-removed on the container will take about 56 hours or more than 2 days. On the other hand, the accuracy of the model is highly dependent on the data gathered from the experiment that the researchers conducted. The percentage errors of the computed odor intensity are caused by the factors being held as constants. It can be concluded that this mathematical model can be used with the odor ratings/intensity and when the temperature and the volume of the container will be held as constants. 6. Area for Future Work Based on these findings, the researchers highly recommend using a greater scope of data on odor intensity. The use of accurate data such as the actual measurement of odor intensity with the help of equipment and instruments would greatly help for the accuracy of results. Moreover, a longer period for the data gathering and larger-scale data prompts greater modification of the model. The researchers also recommend developing a model that will consider the temperature and volume of the container being observed. Moreover, the use of objective measurements when it comes to odor intensity would also be an essential tool to achieve more accurate results. For future related studies, it is also recommended to use a device to validate the results.","jeremy laurence m. bañez† industrial engineering department bulacan state university city of malolos, bulacan, philippines, 3000 banezjeremy@gmail.com mcgensen v. gorospe industrial engineering department bulacan state university city of malolos, bulacan, philippines, 3000 gorospe.mcgensen0133@gmail.com eldrin b. gulapa industrial engineering department bulacan state university city of malolos, bulacan, philippines, 3000 gulapa.eldrinb0483@gmail.com",
51,Exploring The Role Of Npd For Improving Customer  Satisfaction In Deming Awarded Indian Industry,"deming award is the topmost award conferred to the industries which exhibit excellence in business capabilities in terms of managing quality, cost, and competitiveness. this paper deals with the journey of the indian industry for achieving the deming award through the lens of new product development. the study reveals that competitiveness in terms of cost, quality, and innovation are the key drivers of new product development. new product development when integrated with the other cross functions themes of an organization creates a sense of togetherness. the process of npd synergically vibrates with the other functions of the organization like quality assurance, sales and marketing, cost management, delivery, and hrm. these functions when managed holistically result in both tangible and intangible benefits. the tangible and intangible benefits involve a competitive product profile, improved market share, improved profitability, improved customer satisfaction, and improved sustainability.","npd, deming award","This paper presents a case study on the role played by New Product Development which is one of the most important elements of TQM for improving organizational performance in a Deming awarded Indian industry. The major contributors in NPD were the customer requirement, suppliers’ capabilities, market analysis, and technical analysis. Both suppliers and customers helped in the generation of initial product configuration. The NPD was focused on developing products that are reliable in performance, safety in operation, user-friendly, and ease of maintenance. So, a 5-stage new product development process accompanied by six check gates was adopted. These gates were designed to address every possible issue after every stage that can delay or fail the product. The study also reveals that the NPD increased the new product intensity, customer satisfaction, and market share of the organization which is tangible benefits to the organization. The study also reports that the interacting factors as reported by various researchers in the literature review are consistent with this study. Limitations of case study This case study is conducted on a single organization so the results may not be generic so for the generalization more organizations should be considered. Also, the NPD maybe not be as structured as this in small, medium enterprises. 25 35 50 85 95 22 32 51 95 92 0 20 40 60 80 100 2015 2016 2017 2018 2019 Percentage Year Employee Participation Target (%age) Actual (%age) 30 35 40 45 50 10 12.3 15.5 19.5 22 0 20 40 60 2015 2016 2017 2018 2019 Percentage Year Market Share Target (%age) Actual (%age) Proceedings of the International Conference on Industrial Engineering and Operations Management Bangalore, India, August 16-18, 2021","sumit kumar and pardeep gupta department of mechanical engineering sliet, longowal, sangrur (pb) india-148106 sumitkumar@sliet.ac.in, pardeepmech@yahoo.co.in","References  
Ahuja, I. P. S., and Khamba, J. S. Assessment of contributions of successful TPM initiatives towards competitive 
manufacturing. 
Journal 
of 
Quality 
in 
Maintenance 
Engineering, 
14(4), 
356–374, 
2008. 
https://doi.org/10.1108/13552510810909966 
Albuhisi, A. M., & Abdallah, A. B. The impact of soft TQM on financial performance. International Journal of 
Quality & Reliability Management, 35(7), 1360–1379, 2018. https://doi.org/10.1108/IJQRM-03-2017-0036 
Barak, M., & Bedianashvili, G. Systematic Inventive Thinking (SIT): A method for innovative problem solving 
and new product development. Proceedings on Engineering, 3(1), 111–122, 2021. 
Bhatia, M. S., & Awasthi, A. Assessing relationship between quality management systems and business 
performance and its mediators: SEM approach. International Journal of Quality and Reliability Management, 
35(8), 1490–1507, 2018. https://doi.org/10.1108/IJQRM-05-2017-0091 
Biazzo, S., & Filippini, R.. Product Development: Managing Uncertainty and Knowledge Integration. In Product 
Innovation Management, 81–106, 2021. 
Bigolin, M., Danilevicz, Â. D. M. F., Weiss, M. A., & Silva Filho, L. C. P. Sustainable New Product Development: 
a decision-making tool for the construction industry. International Journal of Sustainable Engineering, 1–12, 
2021. 
Chen, Y.-C., Arnold, T., & Tsai, H.-T. Customer involvement, business capabilities and new product performance. 
European Journal of Marketing, ahead-of-p(ahead-of-print), 2021. https://doi.org/10.1108/EJM-01-2020-
0034 
Dashtianeh, E., Radfar, R., & Oshlohi, A. T. Identifying and Ranking new product development critical factors 
based on marketing strategy case study Esfahan Steel Co. Brazilian Journal of Operations & Production 
Management, 18(4), 1–9, 2021. 
Goswami, M., Daultani, Y., & De, A. Decision modeling and analysis in new product development considering 
supply chain uncertainties: A multi-functional expert based approach. Expert Systems with Applications, 166, 
2021. https://doi.org/10.1016/j.eswa.2020.114016 
Gupta, P., & Vardhan, S. Optimizing OEE, productivity and production cost for improving sales volume in an 
automobile industry through TPM: A case study. International Journal of Production Research, 54(10), 2976–
2988, 2016. https://doi.org/10.1080/00207543.2016.1145817 
Kaur, M., Singh, K., & Singh Ahuja, I. An evaluation of the synergic implementation of TQM and TPM paradigms 
on business performance. International Journal of Productivity and Performance Management, 62(1), 66–84, 
2012. https://doi.org/10.1108/17410401311285309 
Kumar, S., & Gupta, P. Case Study on Business Excellence Issues of an Indian Automobile Manufacturer using 
SAP-LAP Framework. International Journal on Emerging Technologies, 11(3), 911–918, 2020. 
Kumar, S., & Gupta, P. Implementation of Cost Management Initiatives through TQM in an Indian Automotive 
Industry : A case study. International Journal of Disaster Recovery and Business Continuity, 12 (No. 1), 25–
38, 2021. https://doi.org/10.33832/ijdrbc.2021.12.1.03  
Marion, T. J., & Fixson, S. K. The Transformation of the Innovation Process: How Digital Tools are Changing 
Work, Collaboration, and Organizations in New Product Development*. Journal of Product Innovation 
Management, 38(1), 192–215, 2021. https://doi.org/10.1111/jpim.12547 
Modgil, S., & Sharma, S. Total productive maintenance, total quality management and operational performance 
An empirical study of Indian pharmaceutical industry. Journal of Quality in Maintenance Engineering, 22(4), 
353–377, 2016. https://doi.org/10.1108/JQME-10-2015-0048 
Naeem, H. M., & Di Maria, E. Customer participation in new product development: an Industry 4.0 perspective. 
European Journal of Innovation Management, (ahead of print) 2021. 
Pinzón-Castro, S. Y., Maldonado-GuzmánN, G., Mojica-Carrillo, E. P., & RodrÍguez-González, R. M. Open 
Innovation Practices, Product Development and Business Performance in Manufacturing Firms. Advances in 
Management and Applied Economics, 11(4), 1–18, 2021."
