,Title,Abstract,Keywords,Conclusion,Authors,References
89,Optimizing The Hot-Dip Galvanizing Process Of Angle Bar  Steel Product According To Iso 1461 Standard Using The,"the objectives of this research were to determine the optimal values of the dipping temperature, the length of dipping time, and the dipping tilt angle in the hot-dip galvanizing process, which influence the thickness of the galvanized angle bar steel product, in accordance with the thickness standard of iso 1461. this research used the taguchi technique with an experimental design. the testing and validation stages were carried out based on the average temperature value, s/n ratio, and anova test. the response factor is the galvanic thickness. control factors consist of dipping temperature, length of dipping time, and dipping tilt angle of the steel during the galvanizing process. the results showed that the main factors that influence the galvanized thickness are the length of dipping time factor (b), which contributes to the difference in the s/n ratio of 85.94118%, and the dipping tilt angle factor (c), which contributes to changes in the s/n ratio of 13.60962%. the optimal value of the dipping temperature is 448°c, the length of the dipping time is 8 minutes, and the dipping tilt angle is 45°.","optimization, angle bar steel, taguchi","Based on the results of the research, it can be concluded as follows: 1. The response factor is the galvanized thickness of the 4 mm post guardrail product according to ISO 1461 standards, with a minimum thickness value of 70 m. The control factors consist of dipping temperature, length of dipping time, and dipping tilt angle during galvanizing operations.","taguchi method rakhma oktavina department of industrial engineering gunadarma university depok, west java, indonesia oktavina@staff.gunadarma.ac.id","References 
____ ASM Handbook - Corrosion : Environments and Industries, Volume 13 C . ASM International, Ohio, 2006. 
____ Indonesian Galvanis Association, Maunual Hot-dip Galvanizing Design. Practical Guide for Designers, 
Fabricators, Consultants, and Users, Jakarta, 2021. 
Adetunji, O.R., Optimizing The Hot-dip Galvanizing Operations of Steel Sheet For Better Quality, Journal of Natural 
Science, Engineering, and Technology, Vol. 9, No. 2, pp. 99-105, 2010. 
Afandi, Y.K., Arief, I.S., Amiadji, Comparison of Material Efficiency of St 37 Carbon Steel, St 41 Carbon Steel and 
St 60 Carbon Steel Against Corrosion Rates in Estuary (Brackish) Water Media Using Electrochemical Methods. 
ROTOR Journal, Vol. 6 No. 2, pp. 40-44, 2013. 
Alamsyah, F.A., Setyarini, P.A., Gapsari, F., The Effect of Surface Roughness on the Thickness of Hot-dipped 
Galvanizing (HDG) Coatings, Journal of Mechanical Engineering, Vol.3, No. 2, pp. 327-336, 2012. 
Alamudi, S, Effect of Dipping Time of Hot-dip Galvalum (Al55%, Zn-SI) Process on Adhesive Properties, Coating 
Thickness, and Corrosion Resistance of API % L Grade B Steel. Institute of Technology Sepuluh Nopember, 
Surabaya, Indonesia, 2016. 
Bicao, P., Jianhua, W., Xuping, S., Zhi, L., Fucheng, Y., Effects of zinc bath temperature on the coatings of hot-dip 
galvanizing. Surface & Coatings Technology. Vol. 202 pp.1785–1788, 2007. 
Eliana, A, Wulandari, P, Iskandar, T, Anggraini, S.P.A, Time and Temperature Efficiency in Coating Techniques 
Through the Hot-dip Galvanizing Process on Coating Quality,"
90,Usability Analysis Of The Ronnie Baugh (Oggun Ii) Tractor  Using The Single Usability Metric,"mechanization of the agricultural sector in the philippines is one of the policies created by the state to improve the systemic problems it experiences. in the largest crop-growing provinces, low utilization of four-wheeled tractors was observed due to their high cost and required expertise that the average filipino farm worker struggles with. in 2020, a local company was licensed to manufacture the us-designed ronnie baugh tractor (rbt) which aims to empower smaller-scale production with its low-cost and customizable features. however, its recency observed a lack of baseline benchmarking and analysis of the design, especially if its integration is fit for filipino farm workers. evaluating its usability using the single usability metric, the design scored 64.69%, indicating marginal acceptability and an “ok” overall experience. however, the metric failed to show the abysmal dissatisfaction of the subjects and the unreliability of the error metric. nevertheless, the design was deemed accessible to any level of operator experience and can be familiarized faster by more seasoned users. further investigation into the fitting and ergonomics of the controls, dimensions, etc., may explain and solve user dissatisfaction. proceedings of the international conference on industrial engineering and operations management manila, philippines, march 7-9, 2023 © ieom society international 690",,,"john lester r. remot stephanie caridad dr. landicho john kenneth p. punongbayan omar f. zubia, phd josefa angelie d. revilla, phd university of the philippines los baños undergraduate research human factors and ergonomics",
91,Adoption Of Electric Vehicles For Logistic Service Providers   In Indonesia,"current logistics and transportation systems include heterogeneous fleets consisting of common internal combustion engine vehicles. transportation is an important role in conducting trade business where there is a process of inbound and outbound logistics to distribute goods or services to the consumer. the transportation problem includes the convenience of getting a product or services anytime and anywhere. the other problem is the transportation in indonesia is connection and integration line. and the next issue for the transportation is a tariff for customer and cost operation. ease of getting this item contains an opportunity cost, namely the opportunity commercial vehicles transportation services. the electrical vehicle is one option to reduce things like cost, pollution, and tariff. the implementation of electric vehicle policies in indonesia is still at an early stage to achieve the government’s target in 2025. for this reason, we will research adoption of electric vehicle for logistic service providers in indonesia.","electric vehicles, energy transition, logistics",,"achmad gunawan wibisono, alwin ponco nugroho, hanif hamdani, muhammad fadhil rajabi, muhammad habiburrahman department of industrial engineering faculty of engineering universitas indonesia depok, indonesia 1achmad.gunawan11@ui.ac.id, 2 alwin.ponco@ui.ac.id, 3hanif.hamdani@ui.ac.id, 4muhammad.fadhil13@ui.ac.id, 5m.habiburrahman@ui.ac.id",
92,Critical Success Factors In Digital Transformation For  Logistics Service Providers:,"as innovative digital technologies have become a key competitive weapon in the logistics service industry. such circumstance has enforced logistics service providers (lsps) to transform themselves into digital to maintain their competitive advantage. it is therefore essential for lsps to understand the critical success factors (csfs) in digital transformation (dt). this study attempts to investigate the causal relationships among csfs. the logistics service industry in thailand is used as a case study. through extensive literature review, nineteen csfs are identified. the questionnaire is developed to gather data from five qualified industrial experts. grey dematel approach is deployed to analyze the causal relationship among csfs and categorize them into cause or effect groups. the finding from this study can help the scholars and practitioners in the field of logistics service to better understand the csfs of dt and their interrelationships.",,"The purpose of this study is to identify the factors that influence of success in DT for LSPs and establish the relationship among factors. The result from r+c, from table 8 shows the factors are determined from the highest value are identified as the most important factors due to the fact that results from r+c show the intensity of influences. In this study there are Clear Implementation Plan, Digital Strategy, and Goal Clarity, therefore the priority is given to this group. Especially, Goal Clarity as it gets the highest value from r+c. The second factors that has high influence value is Digital strategy, in this study it was explain as the way that organization will use digital transformation with their operation or their new products/services for more value creation. From the most important factors that are identified, it implies to the management need to know exactly for what they expect from this transition and then they are obligated to set the most suitable plan for implementations. This means that the management need to focus on the top causal factors in order to create a promising plan for adopting digital transformation. Meanwhile, the effect factors should be monitor during the process as well.","a grey dematel approach mingkwan netthanomsak, detcharat sumrit and assadej vanichchinchai the cluster of logistics and rail engineering faculty of engineering, mahidol university nakhon pathom, thailand mingkwan.nt@hotmail.com, dettoy999@gmail.com, assadej_v@yahoo.com",
93,Fine-Grained Sentiment Analysis Of   Covid-19 Quarantine Hotels Through Text Mining,"the covid-19 pandemic compelled countries to conduct mandatory quarantine for incoming travelers. due to shortages in government facilities, hotels have become alternative quarantine sites. the quarantine procedures adopted by hotels have overlooked the guests’ comfort and well-being. the objective of this study is to discover critical quarantine service attributes and understand quarantined guest sentiments. fine-grained sentiment analysis was conducted by tokenizing and analyzing each word in each review sentence to categorize the hotel service attributes and detect the valence of guests’ sentiments. a database was formed using extracted data from english and chinese textual reviews from tripadvisor and trip.com on 23 designated quarantine sites in the hong kong region. a total of 14,023 english review sentences and 17,226 chinese review sentences were extracted from the period of december 2019 to november 2022. natural languages processes (nlp) such as vader sentiment analysis, latent dirichlet allocation (lda), and skip-grams were utilized to categorize the quarantine service attributes and gather key sentiments and insights. a comparative analysis of quarantine hotels and general hotels was conducted using the jaccard similarity index and results showed an overall similarity of only 15.79%. managerial implications were suggested to improve quarantine services in the hotel industry. it is found that chinese reviews emphasized staff, service, and facilities. while english reviews emphasized the overall quarantine stay, food, and check-in procedures. negative review sentiments confirmed the disregard for guests’ mental health while positive sentiments emphasized the importance of guest-staff interaction. the direct online interaction with staff through an app and conducting online group activities reflected high positive sentiment valence. applying insights from this study to existing hotel service procedures may deem useful should another crisis hit the hospitality industry.","text mining, sentiment analysis",,"raphael gonda department of business administration changwon national university changwon-si, gyeongnam, 51140, south korea 20227511@gs.cwnu.ac.kr jaehun park associate professor department of business administration changwon national university changwon-si, gyeongnam, 51140, south korea pjh3479@changwon.ac.kr",
94,Optimal Buffers Allocation In An Inter-Facility Material  Transfer System Modelled As A Closed Queueing Network,"queueing is a common phenomenon in manufacturing and service environments. practitioners often use queueing network models to analyse these systems for decision-making processes. however, finite queueing systems with blocking are used to a lesser extent due to the complexity of solving the systems. generally, closed queueing networks (cqn) with finite capacities do not lend themselves to product-form solutions and must be solved using approximation algorithms. this study considers the problem of determining the optimal buffers allocation for an inter-facility material transportation system in a manufacturing facility considering the blocking after service (bas) phenomenon. under bas, a job can only reach the next node until there is space available in the queue of the next node. if the queue capacity of the destination node is full, the job in the preceding node, even after being serviced, will block that server. in a typical material flow, trucks transfer materials between the facility and undergo several sub-processes such as gate entry, weighing, loading, and unloading. this material flow process is modelled using a cqn, and each sub-process is designed as a node with a finite queueing capacity. an analytical model is developed within this context to determine the optimal buffer sizes to maximise the system's throughput. more specifically, a simulation model is developed using the anylogic software, and the optimisation problem is incorporated into the model to determine the optimal buffer allocations. the anylogic simulation-optimisation experiment engine uses various metaheuristics through the optquest tool to determine the non-dominated solutions of the corresponding cqn. 705",,"This study considers the problem of determining the optimal buffers allocation for an inter-facility material transportation system in a manufacturing facility considering the blocking after-service (BAS) phenomenon. The buffer allocation problem constitutes a pivotal aspect in the design of material transfer operations, as it directly influences the system's overall efficiency and performance. The buffer allocation problem for a finite CQN is a complex and challenging task that requires careful consideration of various factors, such as the service rate, arrival rate, and network structure. The results of this analysis demonstrate the importance of considering buffer allocation in the design and optimisation of queueing networks. By answering the identified research questions, this study contributes to the existing literature on queueing systems by providing insights into how practitioners and researchers can allocate buffers more efficiently in CQN frameworks. The findings of this study have significant implications for various industries, including manufacturing and service sectors, where efficient management of queueing systems is critical for overall system performance. The results of this study show that organisations can make informed decisions about allocating resources, such as buffer sizes, that will lead to improved performance and reduced costs. Furthermore, utilising a robust tool such as finite CQN models for modelling inter-facility material transfer operations proves substantial value to decision-making at various managerial levels. The study has also showcased the advantages and effectiveness of integrating simulation optimisation techniques in addressing complex buffer allocation problems. Acknowledgments The authors are grateful to Hamad Bin Khalifa University, Doha, Qatar, for supporting this study. 712","and analysed through a simulation-optimisation approach mohamed amjath phd student division of engineering management and decision sciences college of science and engineering hamad bin khalifa university, doha, qatar. mamjath@hbku.edu.qa laoucine kerbache professor division of engineering management and decision sciences college of science and engineering hamad bin khalifa university, doha, qatar; and hec paris. lakerbache@hbku.edu.qa adel elomri assistant professor division of engineering management and decision sciences college of science and engineering hamad bin khalifa university, doha, qatar. aelomri@hbku.edu.qa james macgregor smith professor department of mechanical and industrial engineering university of massachusetts amherst, ma 01003, usa jmgsmith@acad.umass.edu","References 
Amjath, M., Kerbache, L., Smith, J. M. and Elomri, A., Fleet sizing of trucks for an inter-facility material handling 
system using closed queueing networks. Operations Research Perspectives, vol. 9, no. 100245, 2022. 
Azevedo, M. M., Crispim, J. A. and de Sousa, J. P., A dynamic multi-objective approach for the reconfigurable 
multi-facility layout problem. Journal of manufacturing systems, vol. 42, pp. 140-152, 2017. 
Bhawsar, V. and Yadav, A., Improving productivity by the application of systematic layout plan and work 
study. International Journal of Latest Trends in Engineering and Technology, vol. 6, no.4, pp. 117-124, 
2016. 
Burinskiene, A., The sustainability and reduction of waste in freight delivery using simulation study. IFAC-Papers 
Online, vol. 52, no. 13, pp. 1355-1360, 2019. 
Cannas, V. G., Ciccullo, F., Pero, M. and Cigolini, R., Sustainable innovation in the dairy supply chain: enabling 
factors for intermodal transportation. International journal of production research, vol. 58, no. 24, pp. 7314-
7333, 2020. 
Cruz, F. R., Duarte, A. R. and Van Woensel, T., Buffer allocation in general single-server queueing 
networks. Computers & operations research, vol. 35, no. 11, pp. 3581-3598, 2008. 
Cruz, F. R., Smith, J. M. and Queiroz, D. C., Service and capacity allocation in M/G/c/c state-dependent queueing 
networks. Computers & operations research, vol. 32, no. 6, pp. 1545-1563, 2005. 
Daskalaki, S. and Smith, J. M., Combining routing and buffer allocation problems in series-parallel queueing 
networks. Annals of Operations Research, vol. 125, pp. 47-68, 2004. 
Jaoua, A., Riopel, D. and Gamache, M., A simulation framework for real-time fleet management in internal 
transport systems. Simulation Modelling Practice and Theory, vol. 21, no.1, pp. 78-90, 2012. 
Kerbache, L. and Smith, J. M., Asymptotic behavior of the expansion method for open finite queueing 
networks. Computers & Operations Research, vol. 15, no. 2, pp. 157-169, 1988. 
Kerbache, L. and Smith, J. M., Multi-objective routing within large scale facilities using open finite queueing 
networks. European Journal of Operational Research, vol. 121, no. 1, pp. 105-123, 2000. 
Kerbachea, L. and Smith, J. M., The generalized expansion method for open finite queueing networks. European 
Journal of Operational Research, vol. 32, no. 3, pp. 448-461, 1987. 
Li, L., Qian, Y., Du, K. and Yang, Y., Analysis of approximately balanced production lines. International Journal 
of Production Research, vol. 54, no. 3, pp. 647-664, 2016. 
Martins, H. D. S. R., Cruz, F. R., Duarte, A. R. and Oliveira, F. L., Modeling and optimization of buffers and 
servers in finite queueing networks. OPSEARCH, vol. 56, no. 1, pp. 123-150, 2019. 
Pérez-Gosende, P., Mula, J. and Díaz-Madroñero, M., Facility layout planning. An extended literature 
review. International Journal of Production Research, vol. 59, no. 12, pp. 3777-3816, 2021. 
Smith, J. M., Introduction to queueing networks: theory∩ practice. Springer., 2018. 
Smith, J. M., Joint optimisation of buffers and network population for closed finite queueing 
systems. International Journal of Production Research, vol. 54, no. 17, pp. 5111-5135, 2016. 
Yu, A. L., Zhang, H. Y., Chen, Q. X., Mao, N. and Xi, S. H., Buffer allocation in a flow shop with capacitated 
batch transports. Journal of the Operational Research Society, vol. 73, no. 4, pp. 888-904, 2022. 
Zhang, H. Y., Chen, Q. X. and Mao, N., System performance analysis of flexible flow shop with match processing 
constraint. International Journal of Production Research, vol. 54, no. 20, pp. 6052-6070, 2016. 
Zhou, Q. and Zhou, B. H., An impending deadlock-free scheduling method in the case of unified automated 
material handling systems in 300 mm wafer fabrications. Journal of Intelligent Manufacturing, vol. 29, pp. 
155-164, 2018.
Biographies 
Mohamed Amjath is currently reading for his PhD. in Logistics and Supply Chain Management at Hamad Bin 
Khalifa University, Doha, Qatar. He holds an MSc degree in Maritime Affairs (Shipping Management & 
Logistics) from World Maritime University, Malmo (Sweden) and a BSc degree in Transport & Logistics 
Management from the University of Moratuwa (with a first-class). Currently, Mohamed Amjath is working on 
queueing network applications in material handling system optimization. 
Laoucine Kerbache is currently serving as a Full Professor and a founding faculty member of the Engineering 
Management and Decision Sciences Division at Hamad Bin Khalifa University in Doha, Qatar. Further, he has 
713"
95,Solving The Open Vehicle Routing Problem With Fuzzy  Restrictions On Time Windows,"nowadays, with the urbanization and globalization of trade, companies are facing fundamental challenges,this is why companies seek to stabilize and increase their market share while minimizing costs and maximizing profits. distribution problem as a structure constructed by the participants, represents the most important part of logistic expenses. vehicle routing problem has been a growing interest as a distribution problem, it concerns to create the routes of a set of vehicles in order to deliver a list of customers, in the goal to minimize the cost of delivering goods. open vehicle routing problem (ovrp) is an extension of vehicle routing problem where each route could be a hamiltonian path over the route's subset of customers. in this paper we provide an extension of the open vehicle routing problem, called open vehicle routing problem with fuzzy time windows, we adopt a mathematical model for this type of problem, and by using alpha cut method through a decomposition of this original problem in their original fuzzy form into a set of crisp models (ovrpftw) we propose a solution of this problem. computational results indicate that this model can fulfill a significant cost-saving while securing a high level of service.",,,"yousra o. alaoui phd student university moulay ismail meknes , morocco y.omarialaoui@edu.umi.ac.ma mustapha oudani and kenza oufaska ticlab laboratory, lerma laboratory international university of rabat rabat, morocco mustapha.oudani@uir.ac.ma, kenza.oufaska@uir.ac.ma khalid el yassini ia laboratory, faculty of sciences moulay ismail university meknes, morocco khalid.elyassini@gmail.com","References 
Balakrishnan, N., Simple heuristics for the vehicle routing problem with soft time windows, Journal of the 
Operational Research Society, vol.44, no. 3, pp. 279–287, 1993. 
Chiang,W. and Russell, A., A metaheuristic for the vehicle-routing problem with soft time windows,  Journal of the 
Operational Research Society, vol.55, no. 12, pp. 1298–1310, 2004. 
Ferland, J. and Fortin, L., Vehicle routing with sliding time-windows,  European Journal of Operational Research , 
vol.7, no. 4, pp. 213–226, 1989. 
Repoussis, P. and Tarantilis, G., The open vehicle routing problem with time windows,  Journal of the Operational 
Research Society, vol.58, no. 3, ppx. 355-367, 2007. 
Sariklis, D. and Susan, P., A heuristic method for the open vehicle routing problem.» Journal of the Operational 
Research Society, vol.51, no. 5, pp. 564-573, 2000. 
Chiang, R. and  Russell, A., A metaheuristic for the vehicle-routing problem with soft time windows,  Journal of the 
Operational Research Society, vol.55, no. 12, pp. 1298–1310 , 2004. 
Yang, T. Wang, W. and Wu, Q., Fuzzy Demand Vehicle Routing problem with soft time windows,  Sustainability, , 
vol.14, no. 9, 2022. 
Aksen , D. and Özyurt, Z., Open vehicle routing problem with driver nodes and time deadlines,  Journal of the 
Operational Research Society, vol.58, no. 9, pp. 1223-1234, 2007. 
Balakrishnan,  N., Simple heuristics for the vehicle routing problem with soft time windows, Journal of the 
Operational Research Society, vol.44, no. 3, pp. 279–287 ,1993. 
Brito, M. and Martinez, M.,  An ACO Hybrid Metaheuristic for Close-Open Vehicle Routing Problems with Time 
Windows and Fuzzy Constraints,  Applied Soft Computing , vol. 32, no. C, pp. 154–163, 2015. 
Brito, J. and Moreno ,P., Transport route planning models based on fuzzy approach,  Iranian Journal of Fuzzy 
Systems, vol.9, no. 1, pp. 141–158,  2012. 
Calvete, H. and Gale, C., A goal programming approach to vehicle routing problems with soft time windows, 
European Journal of Operational Research, vol.177, no. 3, pp. 1720–1733, 2007. 
Clarke, G., Scheduling of vehicles from a central depot to a number of delivery points,  journal of Operations 
research, vol.12, no. 4, pp. 568–581,1964. 
Sariklis, D. and  Susan, P., A heuristic method for the open vehicle routing problem,  Journal of the Operational 
Research Society, vol.51, no. 4, pp. 564-573, 2000. 
Dakin, R. and  Robert, J., A tree-search algorithm for mixed integer programming problems, The computer journal 8 
vol.8, pp. 250–255,1965. 
Dantzig, G. and Ramser, J., The Truck Dispatching Problem, Management Science, vol.6, no. 1, pp. 80-91, 1959 
Pisinger, D. and Stefan, R., A general heuristic for vehicle routing problems,  Computer Operationnal Research, 
vol. 34,no. 8, pp. 2403-2435, 2007. 
Diao, X. Fan, H. Ren, X. and Liu, C., Multi-depot open vehicle routing problem with fuzzy time windows, Journal 
of Intelligent & Fuzzy Systems, vol.40, no. 1, pp. 427–438, 2021. 
Dorigo, M. and Maniezzo, V., Ant system: optimization by a colony of cooperating agents, IEEE Transactions on 
Systems ,vol.27, no. 1, pp. 36–54,1996. 
El Raoui, H. Oudani, M. Pelta D. Alaoui,  A.  and El Aroudi, A.,Vehicle routing problem on a road-network with 
fuzzy time windows for perishable food,  IEEE International Smart Cities Conference, pp. 492-497, 
Casabalanca, Morocco, October,   2019. 
El Raoui, H.  Oudani, M. and El Hilali, A., A Metaheuristic Based Approach for the Customer-Centric Perishable 
Food Distribution Problem,  Electronics, 2021. 
Gendreau, M. and Potvin, J., Metaheuristics for the vehicle routing problem and its extensions,  2008. 
Herminia, I. Calvete, Carmen, G.  María-José, O.and  Belén ,S., A goal programming approach to vehicle routing 
problems with soft time windows,  European Journal of Operational Research, vol.177, no.3, pp. 1720–
1733, 2007. 
Hongxing, L. and Vincent, C., Fuzzy Sets and Fuzzy Decision-Making,CRC press, 1995. 
Jose, L., A dual approach to solve the fuzzy linear programming problem,  Fuzzy Sets and Systems,  vol.1, no.3, pp. 
36-43,1984.
Khalil, S. Doyle, J., Robust and optimal control, Proceedings of the 35th Conference on Decision and Control Kobe, 
Japan, December,1996. 
Kirkpatrick, S., Optimization by simulated annealing, Journal of science, vol.220, no.4598, pp. 671-680,  1983. 
Laporte, G., The vehicle routing problem: An overview of exact and approximate algorithms,  European journal of 
operational research, vol.59, no.16, pp. 345-358,1992. 
724"
96,Torque Performance Analysis Of Bldc Motor For Electric  Motorcycle By Halbach And Skewing Rotor,"a permanent magnet bldc motor has been designed with different rotor configurations based on the arrangement of the permanent magnets such as step skewing halbach continuous ring/sinusoidal array. rotor magnet arrangement configuration strongly influences the torque and efficiency performance of permanent magnet electric motors. this paper is to compare and evaluate different rotor configurations for pm bldc motors with parallel/radial and halbach continuous ring/sinusoidal array permanent magnets. many applications for electric drives or electric aircraft prefer surface-mounted permanent magnet design due to its ease of construction and maintenance. a finite element method has been used for the analysis and comparison of different geometry parameters and rotor magnet configurations to improve efficiency and torque performance. this paper describes a comprehensive design of a three-phase pmbldc motor with 15 kw for an in-wheel electrical drive. an fea simulation of the pmbldc motor has been implemented to evaluate their designs. in this paper, the step-skewing and halbach magnet array are applied to the pm surface- mounted brushless dc motor for eliminating torque ripples. to observe the skewing rotor effect, the rotor slayers are skewed with different angles and a halbach sinusoidal/continuous ring array. with a determined skewing angle, the cogging torque is eliminated theoretically, and back emf harmonics are also analyzed. after several design validation, a suitable design will be selected for pilot manufacture.","ansys maxwell, speed software","The paper has presented a comprehensive design of a PMBLDC motor for electric vehicles. The design was calculated by the analytical method. Four topology designs have been evaluated for electromagnetic characteristics by FEM. Particularly, radial and Halbachmanent magnet array rotors with skewed slides were carried out to compare efficiency, torque, and cogging torque. The torque ripple is minimum with a skew angle of 5.6%. The best Halbach continuous skewing magnet array is determined by a 5-slices angle of 10 degrees. For electrical drive, the PM surface-mounted motor is easy to arrange Halbach and skewing structures. A thermal analysis of a PMBLDC motor has been performed successfully by approach method based on analytical and FEM simulation under full-load steady-state conditions. Acknowledgment This research was supported Institute for Control Engineering and Automation- ICEA)-HUST, Hanoi Electromechanical Manufacture-HEM, WOLONG Motor, and Viettel High Tech -VHT for High Processing Speed Computer to run the software and analytical program in MATLAB coupling to CAD, FEMM in this study.","bui minh dinh school of electrical and electronic engineering, hanoi university of science and technology dinh.buiminh@hust.edu.vn pham minh tu school of electrical and electronic engineering, hanoi university of science and technology",
97,Assessment Of The Prevalence Of Symptoms Of Vibrationrelated Illnesses Among Agricultural Machine Operators In,"studies have shown that filipino agricultural operators are exposed to vibrations greater than the daily exposure limit values, which puts risks to the operators. additionally, there have been various studies abroad on the effects of vibration on the human body. with that, this study investigated the whole-body musculoskeletal disorder (msd) symptoms experienced, the mean onset and severity of symptoms, the existence of vibration-related illness specifically hand-arm vibration syndrome (havs), and analyzed the physiological effects of vibration and effects on functions of the hands and wrist to 100 filipino farm operators from tarlac and laguna through a small group discussion. the study utilized the following questionnaires: extended nordic musculoskeletal disorder questionnaire to measure the prevalence of whole-body msd symptoms, average years before the onset and severity of symptoms; the cold intolerance symptom severity questionnaire to analyze cold intolerance as the basis for the existence of havs; and lastly the boston carpal tunnel syndrome questionnaire to examine the physiological symptoms in the hands and wrist and the effects of vibration to the hand functions. responses were collected and analyzed, which revealed that whole-body msd symptoms are prevalent in all the covered body parts with a minimum prevalence of 12% in the elbows, a maximum prevalence of 38% in the lower back, and the earliest onset of msd symptoms in the shoulders after a mean of 9.04 years of operating agricultural machines. results further revealed that 13% of the participants have mild and severe cases of cold intolerance and that operators experience the physiological effects of vibration to hands and wrist which also manifested in the occurrence of diminished hand functions. the result of the study can be a basis for creating policies to reduce the hazards of agricultural machines to the operators.","philippines, march 7-9",,"the philippines princess mercado , uplb industrial engineering department, plmercado@up.edu.ph",
98,A Genetic Algorithm Approach For Waste Collection Using  Multi-Trip Multi-Period Capacitated Vehicle Routing,"waste collection and transportation processes are accounted for more than 50% of all total waste management costs then there is an urgency for a waste recycling company to minimize this activities-related total cost by any means. route optimization in collecting those plastics wastes can be a good solution to addressing the problem. this research focuses on determining waste collection routes for multilayer plastic with the objective function of minimizing total transportation costs. the waste collection problem is modeled as vehicle routing problem (vrp) with a certain capacity and constrained time windows but here the vehicle is allowed to travel multiple times, this model said as the multi-trip multi-period capacitated vehicle routing problem with time windows (mcvrptw). the model was solved by an exact method using mixed integer linear programming and a metaheuristic approach using the genetic algorithm (ga). the results showed that the exact method was able to solve problems on small data instances and required almost 100% higher computation time than of metaheuristic approach. the best ga solution with mutation and crossover rates of 0.75 and 0.1 provides savings of 30.2% compared to the total transportation cost for existing conditions.","genetic algorithm, mcvrptw, route optimization","Finding the optimal route for collecting MLP on the MCVRPTW model using the exact method is considered inefficient in terms of computation time. Determining the route on an instance of 15 points takes up to 10 hours of computing time but has not yet obtained a global optimal. The application of the Genetic Algorithms (GA) method in finding the optimal route for collecting MLP on the MCVRPTW model has a computation time of 44 seconds. The best parameters selected for GA to obtain the optimal solution are 100 population, 100 iterations, 0.75 crossover rate, and 0.1 mutation rate. The optimal route based on GA has obtained 8 routes where 4 routes are served in period 1, 3 routes are served in period 2, and 1 route is served in period 3 with an objective function of IDR 277.710. The optimal solution generates savings of 30.3% compared to the existing conditions. This research has limitations so there are some suggestions for future research. The first suggestion is to consider other cost components in the formula of total transportation costs that have not been considered in this research. The second suggestion is might be considered for adding a new objective function such as minimizing the cost of carbon emissions.","problem with time windows (mcvrptw) nur layli rachmawati*, yelita anggiane iskandar, dian permana putri, and mirna lusiani department of logistics engineering universitas pertamina south jakarta, dki jakarta, indonesia nl.rachmawati@universitaspertamina.ac.id*, yelita.ai@universitaspertamina.ac.id, 102418012@student.universitaspertamina.ac.id, and mirna.lusiani@universitaspertamina.ac.id",
99,Designing Guilt Into Social Distancing Posters To  Promote Compliance,,,,,
100,A Comprehensive Evaluation Framework For  Assessing Vaccine Supply Chain Performance,"this study proposes a quantitative evaluation model for comparative analysis of vaccine supply chain (vsc) performance while considering multiple regions input real time data that is both subjective as well as objective in nature. performance indicators (pis), capable of taking subjective as well as objective inputs, are constructed to capture the vsc development status and categorized under different objectives. a combination of critic and vikor method are used to define weights of the performance criteria and rank the alternatives regions respectively, while analysing objective and subjective weights. whereas, the spherical fuzzy extension of critic and vikor method was used to interpret the subjective performance information provided the vsc managers at the respective region. the ranks obtained are then compared for each region to identify the regions observing conflicting narratives based on objective and subjective information. also, further investigation of vsc in such regions can highlight reasons responsible for conflicting narratives.",critic,"In this study we have proposed a systematic framework to monitor the VSC performance using real time subjective and objective information. A combination of CRITIC and VIKOR method are used to define weights of the performance criteria and rank the alternatives regions respectively, while analyzing objective and subjective weights. Whereas, the spherical fuzzy extension of CRITIC and VIKOR method was used to interpret the subjective performance information provided the VSC managers at the respective region. The ranks obtained are then compared for each region to identify the regions observing conflicting narratives based on objective and subjective information. Also, this paper provides a comprehensive evaluation index, containing PIs that take both subjective and objective inputs for measuring the performance of various components of a VSC. As an extension of this study a sensitivity analysis can be performed wherein different weightages shall be given to subjective and objective information type. Also, a more comprehensive evaluation index can be developed by including more PIs.","using real time data pratik rai and sasadhar bera department of operations management indian institute of management ranchi ranchi, india - 834008 pratik.rai19ph@iimranchi.ac.in, sbera@iimranchi.ac.in shiv charan banerjee national informatic center ministry of electronics and information technology, government of india shiv.banerjee@nic.in",
