,Title,Abstract,Keywords,Conclusion,Authors,References
19,Doi: 10.46254/An15.20250041  The Impact Of Economic Growth And Population To Reduce,"climate action is one of the most important issues in the modern world, with demographic, economic, personal, and long-term societal implications. the consumption of non-renewable energy has increased carbon emissions as the industrial revolution has progressed, which is the primary cause of climate action and global warming in the economic world. this study was undertaken to determine the relationship between carbon emissions (co2), gross domestic product (gdp), industrial value (iv), and population (pop), in developed countries, over a period of 10 years, from january 1st, 2010 to december 31st, 2020. the impact of co2 emissions and population growth on economic growth in developed countries was examined in this study. gdp and co2 emissions were used as indicators of economic development and environmental degradation in the context of climate change, respectively. statistical tools, for econometric analysis, employed granger causality across all variables. according to the findings of granger causality, increasing gdp per capita reduced carbon dioxide emissions in the long run whereas increasing industrialization increased carbon dioxide emissions. in developed countries, economic growth is regarded as critical to meeting targets and providing financial assistance to developing countries. the study found a long-run relationship between all cointegrated variables.","co2 emissions, climate action, gdp, economic growth","In this study, an effort was made to find out the causal relationship between carbon dioxide emissions, GDP per capita, industrialization, and population, and also to identify the impact of Co2 emissions on economic growth. This study was conducted with data from ten sample developed countries, during the period between 2011 and 2020. The rate of economic growth is heavily influenced by technological progress. Technological advancement primarily refers to the development of new and improved production methods, as well as the upgrading of existing ones. The indiscriminate use of natural resources is the result of technological advancement. Technical advancements lead to increased productivity. The growth of economy in the developed countries is considered very much crucial because only when the developed countries do achieve the target in their economy’s growth, then these countries could lend a helping hand to developing countries. According to the study, the variables such as Carbon dioxide emissions, GDP per capita, industrialization, and population are all co-integrated, and with a long-run equilibrium relationship. Hence to minimize the rate of carbon emissions, the government should take appropriate measures. Since all four variables are co- integrated, reduction in carbon emission would increase the country’s GDP while industrialization would increase the rate of carbon emissions. The scope for further research is a comparative study, which can be done with other macroeconomic factors and economic growth on carbon emissions, with the help of renewable energy, financial sectors, and institutions. The same study can be used to investigate the relationship between regional- and sector-specific studies, as well as the same or different macroeconomic variables. Furthermore, the study can be used to predict future carbon emissions and greenhouse gas emissions over various periods using various analyses.","carbon emission in developed countries dr. s. vanitha professor and head, chair, school of business studies, department of commerce and financial studies, bharathidasan university, tiruchirappalli-620 024, tamil nadu, india vanitha@bdu.ac.in. n. thangaiyarkarasi ph.d. (full-time research scholar) university research fellow, department of commerce and financial studies, school of business studies, bharathidasan university, tiruchirappalli-620 024, tamil nadu, india thangaiyarkarasi@gmail.com dr. p. srinivasan assistant professor, department of commerce, government arts and science college, navallurkuttapattu, srirangam talk, tiruchirappalli-620027, tamil nadu, india srini24vas@gmail.com",
20,Doi: 10.46254/An15.20250044  Optimizing Resilience: Facility Location And Fortification In,"in an increasingly interconnected global marketplace, the resilience of supply chains is crucial for ensuring the uninterrupted flow of goods and services. this paper addresses the reliable facility location problem (rflp) within a two-echelon supply chain network, focusing on the fortification of facilities to mitigate risks posed by potential disruptions. we model the decision-making process for locating and fortifying facilities at candidate sites, incorporating fixed location costs alongside two distinct fortification cost functions: linear and non-linear. the objective is to minimize total costs related to facility location, fortification, and transportation while ensuring that each customer is served by both a primary and a backup facility. the model with the linear fortification cost function employs a two-reliability framework, allowing for either fully fortified or unfortified facilities. in contrast, the non- linear fortification model introduces complexity by allowing for partial fortification, thus reflecting more realistic scenarios. both models are solved using a lagrange relaxation method, yielding near-optimal solutions. our findings emphasize the strategic importance of investing in facility fortification as a means of enhancing supply chain reliability and resilience against disruptions. this research contributes to the development of robust supply chain networks capable of navigating the complexities of modern logistical challenges, highlighting the need for effective strategies in facility location and risk management.","reliable, fortification",,"supply abdulrahman alenezi associate professor in industrial and management systems engineering college of engineering & petroleum, kuwait university kuwait abdul.alenzi@ku.edu.kw",
21,Doi: 10.46254/An15.20250042  State Of The Art Of Applying Machine Learning In,"this article aims to present the state of the art of applying machine learning to business operations. the objective of the article is to review related research articles both domestically and internationally from 2019-2024 (5 years). in the current machine learning is becoming very popular. the rapid growth and transformative potential across multiple domains are due to relentless advancements in technology that are continually evolving and adaptable across diverse sectors. in particular, industries and businesses that are the main economic drivers of thailand are beginning to recognize the importance and are increasingly applying various aspects of machine learning (ml) for business development. this includes customer data analysis, sales forecasting, demand forecasting, customer service improvement, and market data analysis. this research article will compare the characteristics, advantages and disadvantages of each type of machine learning, as well as the application of each type of machine learning in various dimensions of business. as technology continues to grow, it will impact the ability to drive innovation and increase efficiency, leading to processes that enhance business capabilities and benefits that will change business in a positive direction and respond to future national policies.","machine learning, business",,"business operations waritsara putomnak candidate ph.d. student, industrial engineering school, suranaree university of technology thailand waritsara_p@g.sut.ac.th paphakorn pitayachaval assistant professor, industrial engineering school, suranaree university of technology thailand paphakorn@g.sut.ac.th","References 
Ahn, S., Couture, S. V., Cuzzocrea, A., Dam, K., Grasso, G. M., Leung, C. K., McCormick, K. L., & Wodi, B. H, A Fuzzy 
Logic Based Machine Learning Tool for Supporting Big Data Business Analytics in Complex Artificial 
Intelligence Environments. IEEE Xplore. 2019. 
Ali, N., Ahmed, A., Anum, L., Ghazal, T. M., Abbas, S., Khan, M. A., Alzoubi, H. M., & Ahmad, M, Modelling Supply 
Chain Information Collaboration Empowered with Machine Learning Technique. Intelligent Automation & Soft 
Computing, 243-257. 2021. https://doi.org/10.32604/iasc.2021.018983 
Alexander, T, Proactive Customer Support: Re-Architecting A Customer Support/Relationship Management Software System 
Leveraging Predictive Analysis/AI and Machine Learning. Eng OA, 2024 Volume 2, 1-39. 2023. ISSN: 2993-8643. 
Arif, S. A., & Hossain, T. B. Opinion Mining of Customer Reviews Using Supervised Learning Algorithms. In 2021 5th 
International Conference on Electrical Information and Communication Technology (EICT). pp. 1-6. IEEE. 
2021. https://doi.org/10.1109/EICT54103.2021.9733435 
Babenko, V., Panchyshyn, A., Zomchak, L., Nehrey, M., Artym-Drohomyretska, Z., & Lahotskyi, T. , Classical Machine 
Learning Methods in Economics. Research: Macro and Micro Level Examples. WSEAS Transactions on 
Business and Economics, 18, 209-217. 2021. https://doi.org/10.37394/23207.2021.18.22 
Brei, V. A. (). Machine learning in marketing: Overview, learning strategies, applications, and future developments. 
Foundations and Trends® in Marketing. 2020. https://doi.org/10.1561/1700000065 
Chen, H., Chen, Z., Lin, F., & Zhuang, P, Effective management for blockchain-based agri-food supply chains using deep 
reinforcement learning. IEEE Access, 9, 36,008-36,018. 2021. 
Chen, R., Li, T., Shen, Y., Qiu, L., Li, K., & Cao, C. C. , GCF-RD: A Graph-based Contrastive Framework for Semi-
Supervised Learning on Relational Databases. In Proceedings of the 31st ACM International Conference on 
Information and Knowledge Management (CIKM ’22). pp. 222-231. 2022. Association for Computing 
Machinery. https://doi.org/10.1145/3511808.3557331 
Choi, J.-g., Ko, I., Kim, J., Jeon, Y., & Han, S. , Machine Learning Framework for Multi-Level Classification of Company 
Revenue. IEEE Access, 9, 96739-96750. 2021. https://doi.org/10.1109/ACCESS.2021.3088874 
Pakdeesirot, C. , Demand forecasting using machine learning techniques in the retail business (Master’s thesis). College of 
Innovation in Technology and Engineering, Dhurakij Pundit University. 2021. 
Dahake, G.V. & Ali, M.S., Developing unsupervised learning techniques for business news articles. In: 2023 6th 
International Conference on Advances in Science and Technology (ICAST). pp. 547-551. 2023. 
Dhini, A., & Fauzan, M. , Predicting customer churn using ensemble learning: Case study of a fixed broadband company. 
International Journal of Technology, 12(5), 1030-1037. 2021 
Ebadi, A., Gauthier, Y., Tremblay, S., & Paul, P, How can automated machine learning help business data science teams?. 
In 2019 18th IEEE International Conference on Machine Learning and Applications (ICMLA). pp. 1186-1191. 
2019. IEEE. https://doi.org/10.1109/ICMLA.2019.00196 
Ebrahimi, P., Basirat, M., Yousefi, A., Nekmahmud, Md., Gholampour, A., & Fekete-Farkas, M. , Social Networks 
Marketing and Consumer Purchase Behavior: The Combination of SEM and Unsupervised Machine Learning 
Approaches. Big Data Cogn. Comput., 6, 35. 2022. https://doi.org/10.3390/bdcc6020035 
Gkikas, D. C., Theodoridis, P. K., Theodoridis, T., & Gkikas, M. C. , Finding Good Attribute Subsets for Improved Decision 
Trees Using a Genetic Algorithm Wrapper; a Supervised Learning Application in the Food Business Sector for Wine 
Type Classification. Informatics, 10(3), 63, 1-30. 2023. https://doi.org/10.3390/informatics10030063 
Heidari, M., Zad, S., & Rafatirad, S. , Ensemble of Supervised and Unsupervised Learning Models to Predict a Profitable 
Business Decision. In 2021 IEEE International IOT, Electronics and Mechatronics Conference (IEMTRONICS) 
(pp. 1-6). 2021. IEEE. https://doi.org/10.1109/IEMTRONICS52119.2021.9422649 
Himakalas, W. (2023). A literature review on the use of AI in education. Final Report. National Research Office (NRCT). 
Kriangwut, V., Lertleekha, S., Nantawan, A., & Boontham, H. , Customer behavior analysis using machine learning for 
product selection and service provision: A case study of a security system integration company. Proceedings of the 
230"
22,"Doi: 10.46254/An15.20250036  Application Of The Dmaic Framework, Lean Logistic And","pharmaceutical smes in peru face significant logistical challenges, particularly in their on-time in-full (otif) performance. prior research suggests that lean six sigma, combined with kotter’s change management model, can effectively reduce operational inefficiencies, yet most studies focus on larger enterprises. this study addressed urgent issues like procurement delays and packaging errors by applying the dmaic framework and kotter’s model to ensure successful implementation of new practices. the objective was to enhance otif and streamline operations. results showed a 40% reduction in dispatch times and a 15.66% improvement in otif, rising from 81.5% to 94.26%, with procurement efficiency increasing by 23.29%. this research contributed to the literature by integrating lean six sigma and kotter’s model in smes, improving competitiveness and operational performance in the pharmaceutical sector. future research should explore broader applications of these methodologies in sme logistics across various industries.","lean logistic, change management, dmaic framework","The main findings of this study indicated that the implementation of Lean Six Sigma methodologies significantly improved the logistics processes of the pharmaceutical SME under study. Specifically, the OTIF index, which reflects the percentage of orders delivered on time and in full, increased from 81.5% to 94.26%, representing a 15.66% improvement. Additionally, the procurement rate improved by 23.29%, and there was a notable reduction in product returns, decreasing by 41.18%. The analysis of root causes, followed by the introduction of standardized work procedures and error-proofing systems like Poka Yoke, contributed directly to these positive outcomes. This approach helped the company reduce dispatch times by 138 minutes, increasing operational efficiency by 40%. The importance of this research lies in addressing critical operational inefficiencies that negatively impacted the SME’s performance. The study highlights the significant role of Lean Six Sigma in streamlining logistics operations, which is crucial for pharmaceutical companies that operate in a highly competitive and regulated environment. The need for SMEs to adopt methodologies that ensure timely and accurate deliveries while maintaining quality is evident, given the industry's demands for efficiency and compliance with regulatory standards. This research contributes to the field of industrial engineering by demonstrating the applicability of Lean Six Sigma methodologies in pharmaceutical SMEs, an area often neglected in favor of larger enterprises. The combination of process improvement tools with Kotter's change management model ensures that these improvements are not only implemented but also sustained. The study provides a practical framework for SMEs in similar sectors to optimize their logistics operations and improve their competitive standing. Moreover, the integration of Poka Yoke and standardized work serves as an effective method to reduce human error and enhance consistency in the logistics process. Future studies should explore the long-term sustainability of the improvements achieved in this research, particularly focusing on the scalability of Lean Six Sigma in other areas of the supply chain beyond logistics. Additionally, research could investigate the integration of advanced digital technologies, such as automation and artificial intelligence, into Lean methodologies to further enhance process optimization in pharmaceutical SMEs. This would allow companies to remain competitive in an evolving market that increasingly demands both efficiency and innovation.","change management to improve logistics performance: a peruvian pharmaceutical sme case study xiomi alexandra maldonado-condezo bachelors in industrial engineering facultad de ingeniería, universidad de lima, perú 20162225@aloe.ulima.edu.pe angie margoth quispe-palacin bachelors in industrial engineering facultad de ingeniería, universidad de lima, perú 20161178@aloe.ulima.edu.pe alberto enrique flores-pérez research professor facultad de ingeniería, universidad de lima, perú alflores@ulima.edu.pe",
23,Doi: 10.46254/An15.20250043  Enhancing Emergency Response Time In Lipa City Through,"the study aims to enhance the emergency response capability of the city disaster risk reduction management office (cdrrmo) in lipa, batangas, a critical component in the management and mitigation of emergency situations. the office encounters significant challenges, including limited personnel and resources, which impede simultaneous responses to various incidents. these challenges are further compounded by long travel times due to geographical distances and road traffic. to address these challenges, the study proposes the strategic expansion of the emergency response units across the city. binary integer programming (bip) was utilized to identify the optimal locations for establishing additional posts, while network analysis utilizing google earth pro and maps was used to identify efficient routes. a streamlined emergency response system was developed using excel’s visual basic for applications (vba), integrating the optimal post locations and routing data to facilitate real-time emergency reporting and response coordination. the analysis identified a need for a minimum of seven (7) posts in specific barangays across the city to cover all potential incident locations within an 8-minute response time. additionally, alternative posts were designated to handle simultaneous cases. the results of the study are validated through monte carlo simulation and hypothesis testing. thus, the strategic placement of additional posts and the development of a system can significantly enhance the emergency response capability of the cdrrmo, resulting in a notable reduction in response time.",network analysis,,"location planning and network analysis gilbert calosa, mikaela janine reyes, maria katrina patricia roxas and john robert santos department of industrial engineering de la salle lipa gilbert.calosa@dlsl.edu.ph, mikaela_janine_reyes@dlsl.edu.ph, maria_katrina_patricia_roxas@dlsl.edu.ph, john_robert_santos@dlsl.edu.ph",
24,Doi: 10.46254/An15.20250062  Deep Reinforcement Learning For The Dynamic Flexible Job,"we study the dynamic flexible job shop scheduling problem (dfjssp), which is a well-known combinatorial optimization problem where new jobs arrive dynamically over time and have to be scheduled on a sequence of machines. unlike most works that look at makespan or related criteria, we study a new cost minimization objective for the dfjssp. we propose a new deep reinforcement learning method for scheduling and show that our method outperforms benchmark methods.","dynamic scheduling, cost optimization, agency for science",,"shop scheduling problem with cost optimization jinsheng chen scientist advanced remanufacturing and technology centre (artc) agency for science, technology and research (a*star) singapore, 637143, republic of singapore chen_jinsheng@simtech.a-star.edu.sg jiao liu research fellow college of computing and data science nanyang technological university (ntu) singapore jiao.liu@ntu.edu.sg",
25,Doi: 10.46254/An15.20250064  Digital Twin-Based Order Acceptance And Scheduling,"when the business department of an enterprise decides which orders to accept, they must consider the capacity of both local and outsourced factories to develop a comprehensive plan. however, there is a lack of literature that simultaneously considers order selection scheduling and outsourcing options. this study proposes a simulation optimization model that addresses order selection by considering both local factory scheduling constraints and lead time constraints of outsourced factories. the model determines which orders to outsource for specific processes and provides a production schedule for the local factory. additionally, this paper introduces a digital twin-based framework, where the simulation system interacts with actual production information to update the probability distributions of simulation times and outsourcing orders. this enables the simulation to increasingly reflect the real production situation. finally, numerical analysis is conducted to discuss the relationships between various parameter settings. the more stable the capacity and delivery times of the satellite factories, the higher the outsourcing costs for the local factory. the study aims to explore the trade-offs between the lead time variability of outsourced processes and outsourcing costs. the contributions of this paper are as follows: 1.establishing a simulation optimization model to determine order acceptance, outsourcing, and scheduling. 2.proposing a dt-based framework that continuously updates scheduling simulation information. 3.simulating the impact of different variabilities on makespan and profit through the lead time of processes returning to the local factory and exploring the trade-offs involved.","outsourcing, order acceptance, lead time 257",,"optimization considering outsourcing options and lead time kuo-hao chang professor at department of industrial engineering and engineering management national tsing hua university, hsinchu, taiwan, and deputy director at national science and technology center for disaster reduction, taiwan, roc chang@mx.nthu.edu.tw chi-hsiu hsu master student at department of industrial engineering and engineering management national tsing hua university, hsinchu, taiwan, roc will9774411@gmail.com",
26,Doi: 10.46254/An15.20250063  Optimizing Aed Placement And Human Resource Dispatch,"in the event of an out-of-hospital cardiac arrest (ohca), providing emergency care within the golden rescue time is crucial for maximizing patient survival. however, due to insufficient emergency medical services (ems) resources, timely defibrillation or cpr is often not possible. to address this challenge, we leverage volunteers registered through the ""first on scene"" app to provide immediate care before ems arrival. this research aims to optimize automated external defibrillator (aed) placement and volunteer dispatch to maximize the expected survival rate of ohca patients. our approach ensures that the probability of providing emergency care within the golden rescue time meets a specified service level, considering the stochastic behavior of volunteers. we propose a stochastic simulation- optimization method using mixed binary and integer variables, incorporating data-driven models of ohca occurrences, pedestrian flow volumes, and real road network data to simulate volunteer rescue routes. to identify the most effective aed locations and volunteer assignments, we employ a rapid screening algorithm based on ocba- co combined with a nested partition (np) algorithm. in collaboration with the national science and technology center for disaster reduction (ncdr) in taiwan, we conduct simulations in the sanmin district of kaohsiung city to validate our algorithm's effectiveness and provide valuable management insights for ohca emergency medical services.","aed, ohca, ems","This study developed a mixed binary and integer variable algorithm that integrates the OCBA-CO simulation resource allocation method, enabling the identification of optimal solutions with high feasibility. The results demonstrate that optimizing the placement of existing AEDs, even under a limited budget, and coordinating with volunteer support can increase the expected survival rate for OHCA patients by 3.12 times. Furthermore, with a sufficient budget for deploying additional AEDs, not only is the expected survival rate further improved, but the reliance on EMS in rescue operations decreases significantly—from 100% to just 13.04%. By accounting for the stochastic behavior of 255","for ohca emergency medical services considering the stochastic behavior of volunteers hsing-yu chou department of industrial engineering and engineering management national tsing hua university hsinchu, taiwan hyc_angel@gapp.nthu.edu.tw kuo-hao chang professor department of industrial engineering and engineering management national tsing hua university hsinchu, taiwan chang@mx.nthu.edu.tw tzu-li chen associate professor graduate institute of intelligent manufacturing technology national taiwan university of science and technology taipei, taiwan chentzuli@gmail.com","References 
Bonnet, B., Gama Dessavre, D., Kraus, K., & Ramirez-Marquez, J. E., Optimal placement of public-access AEDs in 
urban environments. Computers & Industrial Engineering, 90, 269–280, 2015. 
Chan, T. C. Y., Demirtas, D. and Kwon, R. H., Optimizing the Deployment of Public Access Defibrillators. 
Management Science, 62(12), 3617–3635, 2016.  
Matinrad, N., & Granberg, T. A., Optimization of volunteer dispatching considering uncertainty in availability. 
Computers & Operations Research, 149, 106024, 2023. 
Pujowidianto, N. A., Lee, L. H., Chen, C. H., & Yap, C. M., Optimal computing budget allocation for constrained 
optimization. In Proceedings of the 2009 Winter Simulation Conference (WSC) (pp. 584-589). IEEE, 2009. 
Matinrad, N., Granberg, T. A., Vogel, N. E. and Angelakis, V., Optimal Dispatch of Volunteers to Out-of-hospital 
Cardiac Arrest Patients. Proceedings of the 52nd Hawaii International Conference on System Sciences, 2019. 
Nazarian, A., Optimizing the Deployment of Automated External Defibrillators by a Data-Driven Algorithmic 
Approach. Master Thesis, 2016.  
Tsai, Shing Chih. ""Rapid screening procedures for zero-one optimization via simulation."" INFORMS Journal on 
Computing 25.2: 317-331, 2013. 
Shi, L., Ólafsson, S., Shi, L., & Ólafsson, S., The Nested Partitions Method (pp. 19-46). Springer US, 2009. 
Niki, N., Matsuyama, T., Iwami, T., Kitamura, T., Nishiyama, C., Sakai, T., Kawamura, T., & Kajino, K., Impact of 
dispatcher instructions on the performance of chest compression-only CPR: A population-based observational 
study. Resuscitation, 140, 80–87, 2019.  
van den Berg, P. L., van der Heijden, M. C., & Schuit, S. C., Optimizing the deployment of public access defibrillators. 
European Journal of Operational Research, 291(1), 390–400, 2021. 
256"
27,Doi: 10.46254/An15.20250067  Equity In Demand Response: Designing Balanced Incentives,"demand response programs are designed to shift electricity usage from peak to off-peak periods, typically through pricing strategies or financial incentives, to better align supply and demand. in this study, we explore equitable incentivization policies within these programs by accounting for the diverse characteristics of various demographic groups. we model the trade-offs between efficiency and equity in these policies and propose mechanisms that maintain efficiency while promoting social equity across different customer profiles. the findings are expected to offer utility companies actionable insights for refining their demand response strategies, fostering a more sustainable and fair energy management system.","equity, response",,for power grid efficiency senay solak university of massachusetts amherst united states solak2@isenberg.umass.edu solmaz abbaspour university of massachusetts amherst united states solak2@umass.edu,
28,Doi: 10.46254/An15.20250066  Spacetime-Aware Network For Battery Swapping Station,"sustainable and energy-saving transportation options such as electric vehicles (evs) are becoming increasingly common in our society. this has extended not only to evs but also to real-life transportation such as two-wheelers, bicycles, and scooters. however, in many large cities, the limited capacity of batteries and the number of battery swapping stations (bss) have led to an imbalance between demand and supply. indeed, when drivers go to a bss, there are many cases where the number of fully charged batteries is not available, or the bss is relatively far away. therefore, in this study, we propose a session-based recommendation system for electric two-wheeled vehicles. we first consider both temporal and spatial factors to integrate the data by analyzing the demand by time of day for each day of the week in the region. then, we perform ensemble clustering using bss data installed for electric two-wheeled vehicles in seoul, korea. finally, it recommends the bss with the shortest distance without waiting time by considering the current time and location of the driver.",,,"recommendation using ensemble clustering donghwan shin, gwang-jong ko, min jei park and taesu cheong school of industrial and management engineering korea university seoul, south korea {ppuya1212, koptimizer, minjei_park, tcheong}@koera.ac.kr",
29,Doi: 10.46254/An15.20250061   Data-Driven Framework For Predictive Maintenance,"as the fabrication process of integrated circuit substrates (ic substrates) becomes more complicated, higher capital- intensity equipment is adopted, making equipment utilization critical to maintaining a competitive advantage. there has been little research into machine learning applications for the ic substrate build-up process. this study aims to develop a data-driven framework to predict and monitor equipment health by integrating extreme gradient boosting regression with exponentially weighted moving-average methods, based on status variable identification (svid) analysis, and providing maintenance recommendations according to domain knowledge based on different health statuses. the proposed method has been validated in a leading ic substrates company in mainland china. results have shown that the proposed approach can provide early detection of abnormal equipment health status, reducing unplanned downtime, capacity loss, and direct labor costs for repairs as part of efforts toward industry 3.5.","machine learning, svid","and Future Research To address practical challenges, this study developed a data-driven framework that integrates XGBoost and EWMA to predict and monitor equipment health by analyzing SVID data and providing maintenance strategies for critical stripping equipment in IC substrate manufacturing. The results of the empirical study demonstrated the practical feasibility of the proposed approach, filling a gap in preventive maintenance for the build-up process in IC substrate production. An empirical study conducted at a leading IC substrate manufacturing company in Mainland China further validated the solution. First, a checklist of decision elements, combined with domain knowledge, was used to clarify the existing maintenance issues of the stripping machine and to identify key features. Second, XGBoost hyperparameters were optimized using BOA, where the surrogate model was iteratively refined by incorporating all observations of the target function. This process enabled the XGBoost model to better approximate optimal hyperparameter settings, resulting in improved performance and enhanced robustness in varying conditions and data complexities. The proposed framework addresses common features that can be applied to various processes and industries. The empirical study on the vertical stripping machine in IC substrate manufacturing has demonstrated the practical feasibility of this approach, supporting smart manufacturing initiatives and advancing Industry 3.5. Proper threshold settings are essential to accurately detect changes in machine conditions. Future research should focus on continuously collecting new data to increase the sample size and incrementally update the training dataset. This approach will help maintain model effectiveness, enhance decision agility, and improve the quality of on-site maintenance decisions. Acknowledgements This research is supported by Zhen Ding Tech.-National Tsing Hua University Joint Research Center, Taiwan. 243","decision making in ic substrates manufacturing ze-xi chen department of industrial engineering & engineering management national tsing hua university, hsinchu, taiwan tel: (+886) 906315943, email: s112034466@m112.nthu.edu.tw hsuan-an kuo department of industrial engineering & engineering management national tsing hua university, hsinchu, taiwan tel: (+886) 35715131, e-mail: s106034501@m106.nthu.edu.tw chen-fu chien department of industrial engineering & engineering management national tsing hua university, hsinchu, taiwan tel: (03)574-2648, email: cfchien@mx.nthu.edu.tw","References 
Chicco, D., Warrens, M. J., and Jurman, G., The coefficient of determination R-squared is more informative than 
SMAPE, MAE, MAPE, MSE and RMSE in regression analysis evaluation, Peerj computer science, vol. 7, 
p. e623, 2021. 
Chien, C.-F., and Chen, C.-C., Data-driven framework for tool health monitoring and maintenance strategy for smart 
manufacturing, IEEE Transactions on Semiconductor Manufacturing, vol. 33, no. 4, pp. 644-652, 2020. 
Chien, C.-F., Chen, Y.-J., Hsu, C.-Y., and Wang, H.-K., Overlay error compensation using advanced process control 
with dynamically adjusted proportional-integral R2R controller, IEEE Transactions on Automation Science 
and Engineering, vol. 11, no. 2, pp. 473-484, 2013. 
Chien, C.-F., Hong, T.-Y., and Guo, H.-Z., An empirical study for smart production for TFT-LCD to empower 
Industry 3.5, Journal of the Chinese Institute of Engineers, vol. 40, no. 7, pp. 552-561, 2017. 
Chien, C.-F., and Hsu, C.-Y., UNISON analysis to model and reduce step-and-scan overlay errors for semiconductor 
manufacturing, Journal of Intelligent Manufacturing, vol. 22, pp. 399-412, 2011. 
Chien, C.-F., Hsu, C.-Y., and Chen, P.-N., Semiconductor fault detection and classification for yield enhancement and 
manufacturing intelligence, Flexible Services and Manufacturing Journal, vol. 25, pp. 367-388, 2013. 
Chien, C.-F., Wang, H.-J., and Wang, M., A UNISON framework for analyzing alternative strategies of IC final testing 
for enhancing overall operational effectiveness, International Journal of Production Economics, vol. 107, 
no. 1, pp. 20-30, 2007. 
Friedman, J. H., Greedy function approximation: a gradient boosting machine, Annals of statistics, pp. 1189-1232, 
2001. 
Fu, W., and Chien, C.-F., UNISON data-driven intermittent demand forecast framework to empower supply chain 
resilience and an empirical study in electronics distribution, Computers & Industrial Engineering, vol. 135, 
pp. 940-949, 2019. 
Fu, W., Chien, C.-F., and Tang, L., Bayesian network for integrated circuit testing probe card fault diagnosis and 
troubleshooting to empower Industry 3.5 smart production and an empirical study, Journal of Intelligent 
Manufacturing, vol. 33, no. 3, pp. 785-798, 2022. 
Haddad, G., Sandborn, P. A., and Pecht, M. G., An options approach for decision support of systems with prognostic 
capabilities, IEEE Transactions on reliability, vol. 61, no. 4, pp. 872-883, 2012. 
Haroun, A. E., Maintenance cost estimation: application of activity-based costing as a fair estimate method, Journal 
of Quality in Maintenance Engineering, vol. 21, no. 3, pp. 258-270, 2015. 
Kao, S.-X., and Chien, C.-F., Deep Learning-Based Positioning Error Fault Diagnosis of Wire Bonding Equipment 
and an Empirical Study for IC Packaging, IEEE Transactions on Semiconductor Manufacturing, vol. 36, no. 
4, pp. 619-628, 2023. 
Khakifirooz, M., Chien, C.-F., and Fathi, M., Compensating misalignment using dynamic random-effect control 
system: A case of high-mixed wafer fabrication, IEEE Transactions on Automation Science and Engineering, 
vol. 16, no. 4, pp. 1788-1799, 2019. 
Kuo, C.-J., Chien, C.-F., and Chen, J.-D., Manufacturing intelligence to exploit the value of production and tool data 
to reduce cycle time, IEEE Transactions on Automation Science and Engineering, vol. 8, no. 1, pp. 103-111, 
2010. 
Lasi, H., Fettke, P., Kemper, H.-G., Feld, T., and Hoffmann, M., Industry 4.0, Business & information systems 
engineering, vol. 6, pp. 239-242, 2014. 
Lee, C.-Y., and Chien, C.-F., Pitfalls and protocols of data science in manufacturing practice, Journal of Intelligent 
Manufacturing, vol. 33, no. 5, pp. 1189-1207, 2022. 
Lee, J., Ni, J., Singh, J., Jiang, B., Azamfar, M., and Feng, J., Intelligent maintenance systems and predictive 
manufacturing, Journal of Manufacturing Science and Engineering, vol. 142, no. 11, p. 110805, 2020. 
Lin, Y.-S., Chien, C.-F., and Chou, D., UNISON decision framework for hybrid optimization of wastewater treatment 
and recycle for Industry 3.5 and cleaner semiconductor manufacturing, Resources, Conservation and 
Recycling, vol. 182, p. 106282, 2022. 
Shehadeh, A., Alshboul, O., Al Mamlook, R. E., and Hamedat, O., Machine learning models for predicting the residual 
value of heavy construction equipment: An evaluation of modified decision tree, LightGBM, and XGBoost 
regression, Automation in Construction, vol. 129, p. 103827, 2021. 
Sun, B., Zeng, S., Kang, R., and Pecht, M. G., Benefits and challenges of system prognostics, IEEE Transactions on 
reliability, vol. 61, no. 2, pp. 323-335, 2012. 
Susto, G. A., Beghi, A., and De Luca, C., A predictive maintenance system for epitaxy processes based on filtering 
and prediction techniques, IEEE Transactions on Semiconductor Manufacturing, vol. 25, no. 4, pp. 638-649, 
2012. 
244"
